ID,Celebrity,Image,Type,Identity,Reliable,SingleFace,Quality,Artifact,Artifact_Explanation,Selected,AnnotationStart,AnnotationEnd
ID000275,Nasser-Al-Huqbani,02.jpg,Fake,No,,Yes,Yes,No,,No,2026-08-06T15:32:50,2026-08-06T15:32:56
ID000352,Tim-Curry,01.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-06T15:32:58,2026-08-06T15:33:51
ID000352,Tim-Curry,02.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-06T15:33:51,2026-08-06T15:34:02
ID000352,Tim-Curry,03.jpg,Real,Yes,Yes,Yes,Yes,,,No,2026-08-06T15:34:02,2026-08-06T15:56:47
ID000352,Tim-Curry,01.jpg,Fake,No,,Yes,Yes,No,,No,2026-08-06T15:56:51,2026-08-06T15:57:02
ID000352,Tim-Curry,02.png,Fake,No,,Yes,Yes,No,,No,2026-08-06T15:57:02,2026-08-06T15:57:31
ID000352,Tim-Curry,03.jpg,Fake,No,,No,Yes,No,,No,2026-08-06T15:57:31,2026-08-06T15:57:39
ID000352,Tim-Curry,04.jpg,Fake,Yes,,Yes,Yes,Yes,,Yes,2026-08-06T15:57:39,2026-08-06T15:57:49
ID000352,Tim-Curry,05.jpg,Fake,No,,Yes,Yes,Yes,,No,2026-08-06T15:57:49,2026-08-06T15:57:59
ID000089,Diane-Lane,01.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-06T15:58:00,2026-08-06T16:01:07
ID000089,Diane-Lane,01.jpg,Fake,No,,Yes,Yes,No,,No,2026-08-06T16:01:09,2026-08-06T16:01:19
ID000089,Diane-Lane,02.jpg,Fake,Yes,,Yes,Yes,Yes,,Yes,2026-08-06T16:01:19,2026-08-06T16:01:30
ID000089,Diane-Lane,03.jpg,Fake,No,,Yes,Yes,Yes,,No,2026-08-06T16:01:30,2026-08-06T16:01:35
ID000089,Diane-Lane,04.jpg,Fake,Yes,,Yes,Yes,No,,Yes,2026-08-06T16:01:35,2026-08-06T16:01:42
ID000001,Aaron-Judge,01.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-06T16:01:43,2026-08-06T16:02:13
ID000001,Aaron-Judge,01.jpg,Fake,Yes,,Yes,Yes,Yes,,No,2026-08-06T16:02:14,2026-08-06T16:02:20
ID000001,Aaron-Judge,02.jpg,Fake,Yes,,Yes,Yes,Yes,,Yes,2026-08-06T16:02:20,2026-08-06T16:02:23
ID000171,Jennifer-Connelly,01.png,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-06T16:02:26,2026-08-06T16:02:43
ID000171,Jennifer-Connelly,02.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-06T16:02:43,2026-08-06T16:02:57
ID000171,Jennifer-Connelly,01.jpg,Fake,Yes,,Yes,Yes,Yes,,Yes,2026-08-06T16:02:58,2026-08-06T16:03:04
ID000171,Jennifer-Connelly,02.jpg,Fake,Yes,,Yes,Yes,No,,Yes,2026-08-06T16:03:04,2026-08-06T16:03:07
ID000171,Jennifer-Connelly,03.jpg,Fake,No,,Yes,Yes,No,,No,2026-08-06T16:03:07,2026-08-06T16:03:13
ID000171,Jennifer-Connelly,04.jpg,Fake,Yes,,Yes,Yes,Yes,,No,2026-08-06T16:03:13,2026-08-06T16:03:22
ID000031,Arnold-Schwarzenegger,01.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-06T16:03:30,2026-08-06T16:03:55
ID000031,Arnold-Schwarzenegger,01.jpg,Fake,No,,Yes,Yes,Yes,,No,2026-08-06T16:03:57,2026-08-06T16:04:10
ID000031,Arnold-Schwarzenegger,02.jpg,Fake,Yes,,Yes,Yes,Yes,,Yes,2026-08-06T16:04:10,2026-08-06T16:04:13
ID000031,Arnold-Schwarzenegger,03.jpg,Fake,Yes,,Yes,Yes,No,,Yes,2026-08-06T16:04:14,2026-08-06T16:04:18
ID000031,Arnold-Schwarzenegger,04.jpg,Fake,Yes,,Yes,Yes,Yes,,No,2026-08-06T16:04:18,2026-08-06T16:04:26
ID000031,Arnold-Schwarzenegger,05.png,Fake,Yes,,Yes,Yes,No,,No,2026-08-06T16:04:26,2026-08-06T16:04:31
ID000031,Arnold-Schwarzenegger,06.jpg,Fake,Yes,,Yes,Yes,No,,Yes,2026-08-06T16:04:31,2026-08-06T16:04:36
ID000076,Clint-Eastwood,01.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-06T16:04:56,2026-08-06T16:05:11
ID000076,Clint-Eastwood,02.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-06T16:05:11,2026-08-06T16:05:22
ID000076,Clint-Eastwood,01.png,Fake,Yes,,Yes,Yes,Yes,,No,2026-08-06T16:05:23,2026-08-06T16:05:44
ID000076,Clint-Eastwood,02.jpg,Fake,Yes,,Yes,Yes,Yes,,Yes,2026-08-06T16:05:44,2026-08-06T16:05:48
ID000076,Clint-Eastwood,03.jpg,Fake,Yes,,Yes,Yes,Yes,,Yes,2026-08-06T16:05:48,2026-08-06T16:05:52
ID000348,Thomas-Jane,01.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-06T16:05:54,2026-08-06T16:06:07
ID000348,Thomas-Jane,02.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-06T16:06:08,2026-08-06T16:06:10
ID000348,Thomas-Jane,03.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-06T16:06:10,2026-08-06T16:06:19
ID000348,Thomas-Jane,01.jpg,Fake,Yes,,Yes,Yes,Yes,,Yes,2026-08-06T16:06:20,2026-08-06T16:06:31
ID000348,Thomas-Jane,03.jpg,Fake,Yes,,Yes,Yes,No,,No,2026-08-06T16:06:31,2026-08-06T16:06:36
ID000348,Thomas-Jane,04.jpg,Fake,Yes,,No,Yes,Yes,,No,2026-08-06T16:06:36,2026-08-06T16:06:43
ID000145,IU,01.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-06T16:06:47,2026-08-06T16:07:00
ID000145,IU,01.jpg,Fake,Yes,,Yes,Yes,Yes,,Yes,2026-08-06T16:07:04,2026-08-06T16:07:12
ID000145,IU,02.jpg,Fake,Yes,,Yes,Yes,Yes,,Yes,2026-08-06T16:07:13,2026-08-06T16:07:16
ID000145,IU,03.jpg,Fake,Yes,,Yes,Yes,Yes,,No,2026-08-06T16:07:16,2026-08-06T16:07:21
ID000145,IU,04.jpg,Fake,Yes,,Yes,Yes,No,,Yes,2026-08-06T16:07:21,2026-08-06T16:08:26
ID000106,Eric-Bana,01.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-06T16:08:34,2026-08-06T16:08:46
ID000106,Eric-Bana,02.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-06T16:08:46,2026-08-06T16:08:56
ID000106,Eric-Bana,01.jpg,Fake,Yes,,Yes,Yes,Yes,,Yes,2026-08-06T16:08:57,2026-08-06T16:09:08
ID000106,Eric-Bana,02.png,Fake,Yes,,Yes,Yes,Yes,,Yes,2026-08-06T16:09:08,2026-08-06T16:09:12
ID000106,Eric-Bana,03.png,Fake,Yes,,Yes,Yes,Yes,,Yes,2026-08-06T16:09:13,2026-08-06T16:09:16
ID000106,Eric-Bana,04.png,Fake,Yes,,Yes,Yes,Yes,,No,2026-08-06T16:09:16,2026-08-06T16:09:23
ID000034,Audrey-Hepburn,01.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-06T16:09:28,2026-08-06T16:09:45
ID000034,Audrey-Hepburn,02.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-06T16:09:45,2026-08-06T16:09:48
ID000034,Audrey-Hepburn,03.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-06T16:09:48,2026-08-06T16:09:51
ID000034,Audrey-Hepburn,01.jpg,Fake,Yes,,Yes,Yes,Yes,,Yes,2026-08-06T16:09:53,2026-08-06T16:09:56
ID000034,Audrey-Hepburn,02.jpg,Fake,Yes,,Yes,Yes,No,,Yes,2026-08-06T16:09:56,2026-08-06T16:10:00
ID000034,Audrey-Hepburn,03.jpg,Fake,Yes,,Yes,Yes,Yes,,Yes,2026-08-06T16:10:00,2026-08-06T16:10:03
ID000034,Audrey-Hepburn,04.jpg,Fake,No,,No,Yes,Yes,,No,2026-08-06T16:10:03,2026-08-06T16:10:13
ID000025,Anthony-Hopkins,01.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-06T16:10:16,2026-08-06T16:10:48
ID000025,Anthony-Hopkins,02.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-06T16:10:48,2026-08-06T16:10:52
ID000025,Anthony-Hopkins,03.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-06T16:10:52,2026-08-06T16:11:04
ID000025,Anthony-Hopkins,01.jpg,Fake,Yes,,Yes,Yes,No,,No,2026-08-06T16:11:05,2026-08-06T16:11:11
ID000025,Anthony-Hopkins,02.jpg,Fake,Yes,,Yes,Yes,No,,Yes,2026-08-06T16:11:11,2026-08-06T16:11:14
ID000025,Anthony-Hopkins,03.jpg,Fake,Yes,,Yes,Yes,No,,Yes,2026-08-06T16:11:14,2026-08-06T16:11:17
ID000025,Anthony-Hopkins,05.jpg,Fake,Yes,,Yes,Yes,Yes,,Yes,2026-08-06T16:11:17,2026-08-06T16:11:23
ID000025,Anthony-Hopkins,06.jpg,Fake,No,,Yes,Yes,Yes,,No,2026-08-06T16:11:23,2026-08-06T16:11:27
ID000111,Ewan-McGregor,01.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-06T16:11:36,2026-08-06T16:12:11
ID000111,Ewan-McGregor,02.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-06T16:12:11,2026-08-06T16:12:18
ID000111,Ewan-McGregor,03.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-06T16:12:18,2026-08-06T16:12:29
ID000111,Ewan-McGregor,01.jpg,Fake,Yes,,Yes,Yes,Yes,,Yes,2026-08-06T16:12:30,2026-08-06T16:12:35
ID000061,Carey-Mulligan,01.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-06T16:12:36,2026-08-06T16:13:06
ID000061,Carey-Mulligan,02.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-06T16:13:06,2026-08-06T16:13:09
ID000061,Carey-Mulligan,01.png,Fake,Yes,,Yes,Yes,Yes,,Yes,2026-08-06T16:13:10,2026-08-06T16:13:14
ID000061,Carey-Mulligan,02.png,Fake,No,,Yes,Yes,No,,No,2026-08-06T16:13:14,2026-08-06T16:13:21
ID000006,Agatha-moreira,01.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-06T16:13:22,2026-08-06T16:13:54
ID000006,Agatha-moreira,02.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-06T16:13:54,2026-08-06T16:14:23
ID000006,Agatha-moreira,03.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-06T16:14:23,2026-08-06T16:14:35
ID000006,Agatha-moreira,01.jpg,Fake,No,,Yes,Yes,No,,No,2026-08-06T16:14:36,2026-08-06T16:14:43
ID000006,Agatha-moreira,02.jpg,Fake,No,,Yes,Yes,No,,No,2026-08-06T16:14:43,2026-08-06T16:14:47
ID000006,Agatha-moreira,03.png,Fake,No,,Yes,Yes,No,,No,2026-08-06T16:14:47,2026-08-06T16:14:51
ID000134,Hannah-Stocking,01.png,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-06T16:14:53,2026-08-06T16:15:32
ID000134,Hannah-Stocking,02.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-06T16:15:32,2026-08-06T16:15:35
ID000134,Hannah-Stocking,01.jpg,Fake,No,,Yes,Yes,No,,No,2026-08-06T16:15:37,2026-08-06T16:15:41
ID000134,Hannah-Stocking,02.jpg,Fake,No,,Yes,Yes,No,,No,2026-08-06T16:15:41,2026-08-06T16:15:48
ID000134,Hannah-Stocking,03.jpg,Fake,Yes,,Yes,Yes,Yes,,Yes,2026-08-06T16:15:48,2026-08-06T16:15:51
ID000134,Hannah-Stocking,04.jpg,Fake,No,,Yes,Yes,No,,No,2026-08-06T16:15:52,2026-08-06T16:15:56
ID000338,Song-Hye-Kyo,01.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-06T16:15:57,2026-08-06T16:16:22
ID000338,Song-Hye-Kyo,02.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-06T16:16:22,2026-08-06T16:16:25
ID000338,Song-Hye-Kyo,01.jpg,Fake,No,,No,No,No,,No,2026-08-06T16:16:26,2026-08-06T16:16:35
ID000338,Song-Hye-Kyo,02.jpg,Fake,Yes,,Yes,Yes,No,,Yes,2026-08-06T16:16:35,2026-08-06T16:16:51
ID000338,Song-Hye-Kyo,05.png,Fake,Yes,,Yes,No,No,,No,2026-08-06T16:16:51,2026-08-06T16:17:01
ID000030,Antony,01.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-06T16:17:03,2026-08-06T16:17:21
ID000030,Antony,02.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-06T16:17:21,2026-08-06T16:17:24
ID000030,Antony,01.jpg,Fake,No,,Yes,Yes,Yes,,No,2026-08-06T16:17:25,2026-08-06T16:17:30
ID000030,Antony,02.jpg,Fake,Yes,,Yes,Yes,No,,Yes,2026-08-06T16:17:30,2026-08-06T16:17:36
ID000199,Justin-Timberlake,01.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-06T16:17:37,2026-08-06T16:17:56
ID000199,Justin-Timberlake,02.png,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-06T16:17:56,2026-08-06T16:17:59
ID000199,Justin-Timberlake,03.jpg,Real,Yes,Yes,Yes,Yes,,,No,2026-08-06T16:17:59,2026-08-06T16:18:30
ID000199,Justin-Timberlake,02.jpg,Fake,Yes,,Yes,Yes,Yes,,Yes,2026-08-06T16:18:34,2026-08-06T16:18:39
ID000199,Justin-Timberlake,03.jpg,Fake,Yes,,Yes,Yes,Yes,,Yes,2026-08-06T16:18:39,2026-08-06T16:18:42
ID000112,Fawad-Khan,01.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-06T16:18:45,2026-08-06T16:18:53
ID000112,Fawad-Khan,02.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-06T16:18:53,2026-08-06T16:18:56
ID000112,Fawad-Khan,01.jpg,Fake,Yes,,No,Yes,Yes,,No,2026-08-06T16:18:57,2026-08-06T16:19:08
ID000112,Fawad-Khan,02.png,Fake,Yes,,Yes,Yes,Yes,,Yes,2026-08-06T16:19:08,2026-08-06T16:19:15
ID000020,Andrew-Garfield,01.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-06T16:19:16,2026-08-06T16:19:22
ID000020,Andrew-Garfield,02.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-06T16:19:22,2026-08-06T16:19:29
ID000020,Andrew-Garfield,01.jpg,Fake,Yes,,Yes,Yes,Yes,,Yes,2026-08-06T16:19:30,2026-08-06T16:19:34
ID000020,Andrew-Garfield,02.jpg,Fake,Yes,,Yes,Yes,Yes,,Yes,2026-08-06T16:19:34,2026-08-06T16:19:38
ID000242,Mario-Götze,01.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-06T16:19:39,2026-08-06T16:19:53
ID000242,Mario-Götze,02.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-06T16:19:53,2026-08-06T16:20:02
ID000242,Mario-Götze,03.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-06T16:20:02,2026-08-06T16:20:09
ID000242,Mario-Götze,01.jpg,Fake,Yes,,Yes,Yes,Yes,,Yes,2026-08-06T16:20:11,2026-08-06T16:20:17
ID000242,Mario-Götze,02.jpg,Fake,No,,Yes,Yes,Yes,,No,2026-08-06T16:20:17,2026-08-06T16:20:22
ID000255,Michael-Caine,01.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-06T16:20:24,2026-08-06T16:20:41
ID000255,Michael-Caine,02.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-06T16:20:41,2026-08-06T16:20:44
ID000255,Michael-Caine,01.png,Fake,Yes,,Yes,Yes,No,,No,2026-08-06T16:20:44,2026-08-06T16:21:05
ID000255,Michael-Caine,02.jpg,Fake,Yes,,Yes,Yes,Yes,,Yes,2026-08-06T16:21:05,2026-08-06T16:21:11
ID000255,Michael-Caine,03.jpg,Fake,Yes,,Yes,Yes,No,,Yes,2026-08-06T16:21:11,2026-08-06T16:21:15
ID000258,Michael-Keaton,01.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-06T16:21:20,2026-08-06T16:21:36
ID000258,Michael-Keaton,02.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-06T16:21:36,2026-08-06T16:21:40
ID000258,Michael-Keaton,01.jpg,Fake,No,,No,Yes,Yes,,No,2026-08-06T16:21:41,2026-08-06T16:21:46
ID000258,Michael-Keaton,02.jpg,Fake,No,,Yes,Yes,Yes,,No,2026-08-06T16:21:46,2026-08-06T16:21:52
ID000246,Marlon-Brando,01.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-06T16:21:53,2026-08-06T16:22:17
ID000246,Marlon-Brando,02.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-06T16:22:17,2026-08-06T16:22:30
ID000246,Marlon-Brando,01.jpg,Fake,Yes,,Yes,Yes,Yes,,Yes,2026-08-06T16:22:31,2026-08-06T16:22:35
ID000246,Marlon-Brando,02.jpg,Fake,No,,Yes,Yes,Yes,,No,2026-08-06T16:22:35,2026-08-06T16:22:39
ID000246,Marlon-Brando,03.jpg,Fake,No,,Yes,Yes,No,,No,2026-08-06T16:22:39,2026-08-06T16:22:42
ID000246,Marlon-Brando,04.jpg,Fake,No,,Yes,Yes,No,,No,2026-08-06T16:22:42,2026-08-06T16:22:47
ID000246,Marlon-Brando,05.jpg,Fake,No,,Yes,Yes,No,,No,2026-08-06T16:22:47,2026-08-06T16:22:50
ID000246,Marlon-Brando,06.jpg,Fake,No,,Yes,Yes,No,,No,2026-08-06T16:22:50,2026-08-06T16:23:01
ID000246,Marlon-Brando,07.png,Fake,No,,Yes,Yes,No,,No,2026-08-06T16:23:01,2026-08-06T16:23:06
ID000365,Walter-Matthau,01.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-06T16:23:07,2026-08-06T16:24:09
ID000365,Walter-Matthau,02.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-06T16:24:09,2026-08-06T16:24:12
ID000365,Walter-Matthau,01.png,Fake,Yes,,Yes,Yes,Yes,,Yes,2026-08-06T16:24:14,2026-08-06T16:24:21
ID000365,Walter-Matthau,02.png,Fake,Yes,,Yes,Yes,Yes,,Yes,2026-08-06T16:24:22,2026-08-06T16:24:26
ID000365,Walter-Matthau,04.png,Fake,No,,Yes,Yes,Yes,,No,2026-08-06T16:24:26,2026-08-06T16:24:30
ID000293,Paul-Walker,01.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-06T16:24:32,2026-08-06T16:24:54
ID000293,Paul-Walker,02.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-06T16:24:54,2026-08-06T16:24:59
ID000293,Paul-Walker,03.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-06T16:24:59,2026-08-06T16:25:02
ID000293,Paul-Walker,01.jpg,Fake,Yes,,Yes,Yes,Yes,,Yes,2026-08-06T16:25:03,2026-08-06T16:25:09
ID000293,Paul-Walker,02.png,Fake,No,,Yes,Yes,No,,No,2026-08-06T16:25:09,2026-08-06T16:25:14
ID000293,Paul-Walker,03.jpg,Fake,Yes,,Yes,Yes,Yes,,No,2026-08-06T16:25:14,2026-08-06T16:25:21
ID000293,Paul-Walker,04.jpg,Fake,Yes,,Yes,Yes,Yes,,Yes,2026-08-06T16:25:21,2026-08-06T16:25:25
ID000366,Will-Ferrell,01.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-06T16:25:34,2026-08-06T16:26:04
ID000366,Will-Ferrell,02.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-06T16:26:04,2026-08-06T16:26:09
ID000366,Will-Ferrell,01.jpg,Fake,No,,Yes,Yes,Yes,,No,2026-08-06T16:26:13,2026-08-06T16:26:16
ID000366,Will-Ferrell,02.jpg,Fake,No,,Yes,Yes,Yes,,No,2026-08-06T16:26:17,2026-08-06T16:26:37
ID000366,Will-Ferrell,04.jpg,Fake,No,,Yes,Yes,Yes,,No,2026-08-06T16:26:37,2026-08-06T16:26:41
ID000374,Zhong-Huijuan,01.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-06T16:26:42,2026-08-06T16:28:10
ID000374,Zhong-Huijuan,02.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-06T16:28:10,2026-08-06T16:28:16
ID000374,Zhong-Huijuan,03.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-06T16:28:17,2026-08-06T16:28:21
ID000374,Zhong-Huijuan,01.png,Fake,No,,No,Yes,Yes,,No,2026-08-06T16:28:22,2026-08-06T16:28:27
ID000160,James-Caan,01.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-06T16:28:28,2026-08-06T16:28:49
ID000160,James-Caan,01.png,Fake,No,,Yes,Yes,No,,No,2026-08-06T16:28:50,2026-08-06T16:29:00
ID000160,James-Caan,02.png,Fake,No,,Yes,Yes,No,,No,2026-08-06T16:29:00,2026-08-06T16:29:05
ID000228,Lindsay-Lohan,01.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-06T16:29:06,2026-08-06T16:29:32
ID000228,Lindsay-Lohan,02.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-06T16:29:32,2026-08-06T16:29:35
ID000228,Lindsay-Lohan,01.jpg,Fake,No,,Yes,Yes,Yes,,No,2026-08-06T16:29:37,2026-08-06T16:29:42
ID000228,Lindsay-Lohan,04.jpg,Fake,No,,Yes,Yes,Yes,,No,2026-08-06T16:29:42,2026-08-06T16:29:46
ID000228,Lindsay-Lohan,05.jpg,Fake,No,,Yes,Yes,Yes,,No,2026-08-06T16:29:46,2026-08-06T16:29:49
ID000317,Rupert-Grint,01.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-06T16:29:50,2026-08-06T16:30:04
ID000317,Rupert-Grint,02.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-06T16:30:04,2026-08-06T16:30:07
ID000317,Rupert-Grint,01.jpg,Fake,No,,Yes,Yes,Yes,,No,2026-08-06T16:30:09,2026-08-06T16:30:18
ID000317,Rupert-Grint,02.png,Fake,Yes,,Yes,No,No,,No,2026-08-06T16:30:18,2026-08-06T16:30:36
ID000317,Rupert-Grint,03.jpg,Fake,Yes,,Yes,Yes,Yes,,Yes,2026-08-06T16:30:36,2026-08-06T16:30:47
ID000317,Rupert-Grint,04.jpg,Fake,Yes,,Yes,Yes,Yes,,Yes,2026-08-06T16:30:47,2026-08-06T16:30:51
ID000121,George-Clooney,01.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-06T16:30:53,2026-08-06T16:31:12
ID000121,George-Clooney,02.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-06T16:31:12,2026-08-06T16:31:14
ID000121,George-Clooney,03.png,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-06T16:31:14,2026-08-06T16:31:17
ID000121,George-Clooney,01.jpg,Fake,No,,Yes,Yes,Yes,,No,2026-08-06T16:31:18,2026-08-06T16:31:22
ID000121,George-Clooney,02.jpg,Fake,No,,Yes,Yes,Yes,,No,2026-08-06T16:31:22,2026-08-06T16:31:25
ID000121,George-Clooney,03.jpg,Fake,No,,Yes,Yes,Yes,,No,2026-08-06T16:31:25,2026-08-06T16:31:28
ID000121,George-Clooney,04.jpg,Fake,Yes,,Yes,Yes,No,,Yes,2026-08-06T16:31:28,2026-08-06T16:31:37
ID000121,George-Clooney,05.jpg,Fake,Yes,,No,No,Yes,,No,2026-08-06T16:31:37,2026-08-06T16:31:47
ID000018,Ana-de-Armas,01.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-06T16:31:49,2026-08-06T16:32:05
ID000018,Ana-de-Armas,02.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-06T16:32:05,2026-08-06T16:32:07
ID000018,Ana-de-Armas,01.jpg,Fake,No,,Yes,Yes,Yes,,No,2026-08-06T16:32:08,2026-08-06T16:32:13
ID000018,Ana-de-Armas,02.jpg,Fake,Yes,,Yes,Yes,Yes,,Yes,2026-08-06T16:32:13,2026-08-06T16:32:21
ID000018,Ana-de-Armas,03.jpg,Fake,No,,Yes,Yes,Yes,,No,2026-08-06T16:32:21,2026-08-06T16:32:26
ID000018,Ana-de-Armas,04.jpg,Fake,Yes,,Yes,Yes,No,,Yes,2026-08-06T16:32:26,2026-08-06T16:32:31
ID000018,Ana-de-Armas,06.jpg,Fake,No,,Yes,Yes,Yes,,No,2026-08-06T16:32:31,2026-08-06T16:32:35
ID000018,Ana-de-Armas,07.png,Fake,Yes,,Yes,Yes,Yes,,Yes,2026-08-06T16:32:36,2026-08-06T16:32:43
ID000216,Kirsten-Dunst,01.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-06T16:32:46,2026-08-06T16:33:07
ID000216,Kirsten-Dunst,01.jpg,Fake,Yes,,Yes,Yes,Yes,,Yes,2026-08-06T16:33:08,2026-08-06T16:33:21
ID000216,Kirsten-Dunst,02.jpg,Fake,No,,Yes,Yes,Yes,,No,2026-08-06T16:33:21,2026-08-06T16:33:25
ID000216,Kirsten-Dunst,03.jpg,Fake,No,,Yes,Yes,Yes,,No,2026-08-06T16:33:25,2026-08-06T16:33:29
ID000301,Richard-Gere,01.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-06T16:33:30,2026-08-06T16:34:02
ID000301,Richard-Gere,01.jpg,Fake,Yes,,Yes,Yes,Yes,,Yes,2026-08-06T16:34:03,2026-08-06T16:34:08
ID000301,Richard-Gere,02.jpg,Fake,No,,Yes,Yes,No,,No,2026-08-06T16:34:08,2026-08-06T16:34:11
ID000301,Richard-Gere,03.jpg,Fake,No,,Yes,Yes,No,,No,2026-08-06T16:34:11,2026-08-06T16:34:15
ID000301,Richard-Gere,04.jpg,Fake,Yes,,Yes,Yes,Yes,,Yes,2026-08-06T16:34:16,2026-08-06T16:34:21
ID000301,Richard-Gere,05.jpg,Fake,No,,Yes,Yes,Yes,,No,2026-08-06T16:34:21,2026-08-06T16:34:24
ID000023,Anna-Faris,01.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-06T17:09:17,2026-08-06T17:11:05
ID000023,Anna-Faris,01.jpg,Fake,Yes,,Yes,Yes,Yes,,Yes,2026-08-06T17:11:07,2026-08-06T17:11:12
ID000023,Anna-Faris,02.jpg,Fake,Yes,,Yes,Yes,Yes,,Yes,2026-08-06T17:11:12,2026-08-06T17:11:18
ID000122,Gerard-Butler,01.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-06T17:11:19,2026-08-06T17:11:43
ID000122,Gerard-Butler,02.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-06T17:11:43,2026-08-06T17:12:07
ID000122,Gerard-Butler,01.jpg,Fake,No,,Yes,Yes,Yes,,No,2026-08-06T17:12:09,2026-08-06T17:12:15
