ID,Celebrity,Image,Type,Identity,Reliable,SingleFace,Quality,Artifact,Artifact_Explanation,Selected,AnnotationStart,AnnotationEnd
ID000158,Jackie-Chan,01.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-07T14:58:15,2026-08-07T14:58:18
ID000158,Jackie-Chan,02.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-07T14:58:18,2026-08-07T14:58:22
ID000158,Jackie-Chan,03.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-07T14:58:22,2026-08-07T14:58:32
ID000158,Jackie-Chan,01.jpg,Fake,Yes,,Yes,Yes,Yes,,No,2026-08-07T14:58:43,2026-08-07T14:58:45
ID000158,Jackie-Chan,02.jpg,Fake,Yes,,Yes,No,Yes,,No,2026-08-07T14:58:45,2026-08-07T14:58:48
ID000158,Jackie-Chan,03.jpg,Fake,Yes,,Yes,Yes,Yes,,No,2026-08-07T14:58:48,2026-08-07T14:58:51
ID000158,Jackie-Chan,04.jpg,Fake,Yes,,Yes,Yes,No,,Yes,2026-08-07T14:58:51,2026-08-07T14:58:59
ID000319,Sally-Field,01.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-07T14:59:02,2026-08-07T14:59:08
ID000319,Sally-Field,02.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-07T14:59:08,2026-08-07T14:59:11
ID000319,Sally-Field,03.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-07T14:59:11,2026-08-07T14:59:15
ID000319,Sally-Field,01.jpg,Fake,Yes,,Yes,Yes,Yes,,No,2026-08-07T14:59:16,2026-08-07T14:59:21
ID000319,Sally-Field,02.jpg,Fake,Yes,,Yes,Yes,Yes,,No,2026-08-07T14:59:21,2026-08-07T14:59:24
ID000319,Sally-Field,03.jpg,Fake,Yes,,Yes,Yes,Yes,,No,2026-08-07T14:59:24,2026-08-07T14:59:29
ID000319,Sally-Field,04.jpg,Fake,Yes,,Yes,Yes,Yes,,Yes,2026-08-07T14:59:29,2026-08-07T14:59:32
ID000339,Sophie-Devine,01.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-07T14:59:44,2026-08-07T14:59:54
ID000339,Sophie-Devine,02.png,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-07T14:59:54,2026-08-07T14:59:57
ID000339,Sophie-Devine,01.jpg,Fake,No,,Yes,Yes,Yes,,No,2026-08-07T14:59:58,2026-08-07T15:00:01
ID000339,Sophie-Devine,02.jpg,Fake,No,,Yes,Yes,Yes,,No,2026-08-07T15:00:01,2026-08-07T15:00:04
ID000241,Marilyn-Monroe,01.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-07T15:00:05,2026-08-07T15:00:11
ID000241,Marilyn-Monroe,02.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-07T15:00:11,2026-08-07T15:00:14
ID000241,Marilyn-Monroe,01.jpg,Fake,Yes,,Yes,Yes,Yes,,No,2026-08-07T15:00:15,2026-08-07T15:00:21
ID000241,Marilyn-Monroe,02.jpg,Fake,Yes,,Yes,Yes,No,,Yes,2026-08-07T15:00:21,2026-08-07T15:00:33
ID000241,Marilyn-Monroe,03.png,Fake,Yes,,Yes,Yes,No,,Yes,2026-08-07T15:00:33,2026-08-07T15:00:37
ID000241,Marilyn-Monroe,04.jpg,Fake,Yes,,Yes,Yes,Yes,,No,2026-08-07T15:00:37,2026-08-07T15:00:42
ID000330,Shakira-Isabel-Mebarak-Ripoll,01.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-07T15:00:45,2026-08-07T15:00:51
ID000330,Shakira-Isabel-Mebarak-Ripoll,02.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-07T15:00:51,2026-08-07T15:00:54
ID000330,Shakira-Isabel-Mebarak-Ripoll,03.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-07T15:00:55,2026-08-07T15:01:00
ID000330,Shakira-Isabel-Mebarak-Ripoll,01.jpg,Fake,No,,Yes,Yes,Yes,,No,2026-08-07T15:01:01,2026-08-07T15:01:09
ID000330,Shakira-Isabel-Mebarak-Ripoll,04.png,Fake,Yes,,Yes,Yes,Yes,,Yes,2026-08-07T15:01:09,2026-08-07T15:01:12
ID000049,Billy-Bob-Thornton,01.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-07T15:01:13,2026-08-07T15:16:40
ID000049,Billy-Bob-Thornton,02.jpg,Real,Yes,Yes,Yes,Yes,,,No,2026-08-07T15:17:04,2026-08-07T15:17:04
ID000049,Billy-Bob-Thornton,03.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-07T15:17:05,2026-08-07T15:17:08
ID000049,Billy-Bob-Thornton,01.jpg,Fake,Yes,,Yes,Yes,Yes,,Yes,2026-08-07T15:17:13,2026-08-07T15:17:14
ID000049,Billy-Bob-Thornton,02.png,Fake,Yes,,Yes,Yes,No,,Yes,2026-08-07T15:17:14,2026-08-07T15:17:21
ID000049,Billy-Bob-Thornton,03.jpg,Fake,No,,Yes,Yes,No,,No,2026-08-07T15:17:21,2026-08-07T15:17:29
ID000049,Billy-Bob-Thornton,05.jpg,Fake,Yes,,Yes,Yes,Yes,,Yes,2026-08-07T15:17:29,2026-08-07T15:17:32
ID000337,Song-Kang-ho,01.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-07T15:17:33,2026-08-07T15:17:39
ID000337,Song-Kang-ho,02.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-07T15:17:39,2026-08-07T15:17:42
ID000337,Song-Kang-ho,01.jpg,Fake,No,,Yes,Yes,No,,No,2026-08-07T15:17:44,2026-08-07T15:17:49
ID000065,Charles-Chaplin,01.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-07T15:17:50,2026-08-07T15:17:57
ID000065,Charles-Chaplin,02.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-07T15:17:57,2026-08-07T15:18:00
ID000065,Charles-Chaplin,01.jpg,Fake,Yes,,Yes,Yes,Yes,,Yes,2026-08-07T15:18:01,2026-08-07T15:18:07
ID000065,Charles-Chaplin,02.jpg,Fake,Yes,,No,Yes,Yes,,No,2026-08-07T15:18:07,2026-08-07T15:18:10
ID000065,Charles-Chaplin,03.jpg,Fake,Yes,,Yes,Yes,No,,Yes,2026-08-07T15:18:11,2026-08-07T15:18:26
ID000081,Daniel-Radcliffe,01.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-07T15:18:27,2026-08-07T15:18:30
ID000081,Daniel-Radcliffe,02.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-07T15:18:30,2026-08-07T15:18:32
ID000081,Daniel-Radcliffe,01.jpg,Fake,Yes,,Yes,Yes,Yes,,No,2026-08-07T15:18:33,2026-08-07T15:18:39
ID000081,Daniel-Radcliffe,02.jpg,Fake,Yes,,Yes,Yes,Yes,,No,2026-08-07T15:18:39,2026-08-07T15:18:42
ID000081,Daniel-Radcliffe,03.jpg,Fake,Yes,,Yes,Yes,Yes,,Yes,2026-08-07T15:18:43,2026-08-07T15:18:46
ID000081,Daniel-Radcliffe,04.jpg,Fake,Yes,,Yes,Yes,Yes,,No,2026-08-07T15:18:46,2026-08-07T15:18:50
ID000081,Daniel-Radcliffe,05.jpg,Fake,Yes,,Yes,Yes,Yes,,No,2026-08-07T15:18:50,2026-08-07T15:18:55
ID000081,Daniel-Radcliffe,06.jpg,Fake,Yes,,Yes,Yes,Yes,,No,2026-08-07T15:18:55,2026-08-07T15:19:06
ID000040,Ben-Affleck,01.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-07T15:19:11,2026-08-07T15:19:33
ID000040,Ben-Affleck,01.jpg,Fake,Yes,,Yes,Yes,Yes,,No,2026-08-07T15:19:33,2026-08-07T15:19:37
ID000040,Ben-Affleck,02.jpg,Fake,Yes,,Yes,Yes,Yes,,No,2026-08-07T15:19:45,2026-08-07T15:19:46
ID000040,Ben-Affleck,03.jpg,Fake,No,,Yes,Yes,Yes,,No,2026-08-07T15:19:46,2026-08-07T15:20:08
ID000040,Ben-Affleck,04.jpg,Fake,Yes,,Yes,Yes,Yes,,Yes,2026-08-07T15:20:08,2026-08-07T15:20:15
ID000040,Ben-Affleck,05.jpg,Fake,Yes,,Yes,Yes,Yes,,Yes,2026-08-07T15:20:15,2026-08-07T15:20:26
ID000143,Humphrey-Bogart,01.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-07T15:20:38,2026-08-07T15:20:49
ID000143,Humphrey-Bogart,02.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-07T15:20:49,2026-08-07T15:20:51
ID000143,Humphrey-Bogart,03.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-07T15:20:51,2026-08-07T15:21:02
ID000143,Humphrey-Bogart,01.jpg,Fake,Yes,,Yes,Yes,Yes,,Yes,2026-08-07T15:21:04,2026-08-07T15:21:08
ID000143,Humphrey-Bogart,02.jpg,Fake,Yes,,Yes,Yes,Yes,,Yes,2026-08-07T15:21:08,2026-08-07T15:21:11
ID000208,Kenan-Yildiz,01.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-07T15:21:12,2026-08-07T15:21:32
ID000208,Kenan-Yildiz,01.jpg,Fake,Yes,,Yes,Yes,Yes,Face looks deepfake,Yes,2026-08-07T15:21:35,2026-08-07T15:22:00
ID000208,Kenan-Yildiz,02.jpg,Fake,Yes,,Yes,Yes,Yes,,No,2026-08-07T15:22:00,2026-08-07T15:22:03
ID000042,Ben-Kingsley,01.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-07T15:22:07,2026-08-07T15:22:10
ID000042,Ben-Kingsley,02.jpg,Real,Yes,Yes,Yes,Yes,,,No,2026-08-07T15:22:18,2026-08-07T15:22:20
ID000042,Ben-Kingsley,01.jpg,Fake,Yes,,Yes,Yes,Yes,,Yes,2026-08-07T15:22:20,2026-08-07T15:22:25
ID000042,Ben-Kingsley,02.jpg,Fake,No,,Yes,Yes,Yes,,No,2026-08-07T15:22:25,2026-08-07T15:22:28
ID000220,Lady-gagga,01.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-07T15:22:31,2026-08-07T15:22:36
ID000220,Lady-gagga,02.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-07T15:22:36,2026-08-07T15:22:38
ID000220,Lady-gagga,01.png,Fake,Yes,,Yes,Yes,No,,No,2026-08-07T15:22:40,2026-08-07T15:22:49
ID000220,Lady-gagga,02.jpg,Fake,Yes,,Yes,Yes,Yes,,No,2026-08-07T15:22:49,2026-08-07T15:22:54
ID000220,Lady-gagga,03.jpg,Fake,Yes,,Yes,Yes,Yes,,No,2026-08-07T15:22:54,2026-08-07T15:22:57
ID000220,Lady-gagga,48.png,Fake,Yes,,Yes,Yes,No,,Yes,2026-08-07T15:22:57,2026-08-07T15:23:01
ID000227,Liam-Hemsworth,01.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-07T15:23:05,2026-08-07T15:23:10
ID000227,Liam-Hemsworth,02.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-07T15:23:10,2026-08-07T15:23:12
ID000227,Liam-Hemsworth,01.jpg,Fake,Yes,,Yes,Yes,Yes,,No,2026-08-07T15:23:13,2026-08-07T15:23:19
ID000227,Liam-Hemsworth,02.jpg,Fake,Yes,,Yes,Yes,Yes,,No,2026-08-07T15:23:19,2026-08-07T15:23:21
ID000227,Liam-Hemsworth,03.png,Fake,Yes,,Yes,Yes,Yes,,No,2026-08-07T15:23:22,2026-08-07T15:23:27
ID000227,Liam-Hemsworth,04.png,Fake,Yes,,Yes,Yes,Yes,,Yes,2026-08-07T15:23:27,2026-08-07T15:23:30
ID000227,Liam-Hemsworth,05.jpg,Fake,Yes,,No,Yes,Yes,,No,2026-08-07T15:23:30,2026-08-07T15:23:37
ID000257,Michael-J-Fox,01.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-07T15:23:43,2026-08-07T15:23:50
ID000257,Michael-J-Fox,02.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-07T15:23:50,2026-08-07T15:23:53
ID000257,Michael-J-Fox,03.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-07T15:23:53,2026-08-07T15:23:57
ID000257,Michael-J-Fox,01.jpg,Fake,Yes,,Yes,Yes,Yes,,Yes,2026-08-07T15:24:12,2026-08-07T15:24:15
ID000257,Michael-J-Fox,02.jpg,Fake,No,,Yes,Yes,Yes,,No,2026-08-07T15:24:15,2026-08-07T15:24:21
ID000257,Michael-J-Fox,03.jpg,Fake,No,,Yes,Yes,Yes,,No,2026-08-07T15:24:21,2026-08-07T15:24:30
ID000257,Michael-J-Fox,04.jpg,Fake,No,,Yes,Yes,Yes,,No,2026-08-07T15:24:30,2026-08-07T15:24:35
ID000171,Jennifer-Connelly,01.png,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-07T15:24:36,2026-08-07T15:24:40
ID000171,Jennifer-Connelly,02.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-07T15:24:40,2026-08-07T15:24:42
ID000171,Jennifer-Connelly,01.jpg,Fake,Yes,,Yes,Yes,Yes,,No,2026-08-07T15:24:43,2026-08-07T15:24:46
ID000171,Jennifer-Connelly,02.jpg,Fake,Yes,,Yes,Yes,No,,Yes,2026-08-07T15:24:46,2026-08-07T15:25:01
ID000171,Jennifer-Connelly,03.jpg,Fake,No,,Yes,Yes,No,,No,2026-08-07T15:25:01,2026-08-07T15:25:05
ID000171,Jennifer-Connelly,04.jpg,Fake,Yes,,Yes,Yes,Yes,,No,2026-08-07T15:25:06,2026-08-07T15:25:10
ID000261,Michele-Morrone,01.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-07T15:25:13,2026-08-07T15:25:17
ID000261,Michele-Morrone,02.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-07T15:25:17,2026-08-07T15:25:21
ID000261,Michele-Morrone,03.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-07T15:25:21,2026-08-07T15:25:24
ID000261,Michele-Morrone,01.jpg,Fake,Yes,,Yes,Yes,Yes,,No,2026-08-07T15:25:25,2026-08-07T15:25:32
ID000261,Michele-Morrone,02.jpg,Fake,Yes,,Yes,Yes,Yes,,No,2026-08-07T15:25:32,2026-08-07T15:25:37
ID000261,Michele-Morrone,03.jpg,Fake,Yes,,Yes,Yes,Yes,,No,2026-08-07T15:25:37,2026-08-07T15:25:40
ID000261,Michele-Morrone,04.jpg,Fake,Yes,,Yes,Yes,Yes,,Yes,2026-08-07T15:25:40,2026-08-07T15:25:43
ID000207,Keira-Knightley,01.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-07T15:25:47,2026-08-07T15:25:51
ID000207,Keira-Knightley,02.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-07T15:25:51,2026-08-07T15:25:54
ID000207,Keira-Knightley,03.png,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-07T15:25:54,2026-08-07T15:25:57
ID000207,Keira-Knightley,01.jpg,Fake,Yes,,Yes,Yes,Yes,,No,2026-08-07T15:25:58,2026-08-07T15:26:00
ID000207,Keira-Knightley,02.jpg,Fake,Yes,,Yes,Yes,Yes,,No,2026-08-07T15:26:00,2026-08-07T15:26:03
ID000207,Keira-Knightley,03.jpg,Fake,Yes,,Yes,Yes,Yes,,Yes,2026-08-07T15:26:03,2026-08-07T15:26:07
ID000207,Keira-Knightley,04.jpg,Fake,No,,Yes,Yes,Yes,,No,2026-08-07T15:26:07,2026-08-07T15:26:12
ID000207,Keira-Knightley,05.jpg,Fake,Yes,,Yes,Yes,Yes,,No,2026-08-07T15:26:12,2026-08-07T15:26:17
ID000207,Keira-Knightley,06.jpg,Fake,Yes,,Yes,Yes,Yes,,No,2026-08-07T15:26:18,2026-08-07T15:26:23
ID000067,Charlton-Heston,01.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-07T15:26:28,2026-08-07T15:26:36
ID000067,Charlton-Heston,02.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-07T15:26:36,2026-08-07T15:26:38
ID000067,Charlton-Heston,01.jpg,Fake,Yes,,Yes,Yes,Yes,,No,2026-08-07T15:26:39,2026-08-07T15:26:42
ID000067,Charlton-Heston,02.jpg,Fake,Yes,,Yes,Yes,Yes,,No,2026-08-07T15:26:42,2026-08-07T15:26:44
ID000067,Charlton-Heston,03.jpg,Fake,Yes,,Yes,Yes,Yes,,No,2026-08-07T15:26:44,2026-08-07T15:26:48
ID000067,Charlton-Heston,04.jpg,Fake,Yes,,Yes,Yes,Yes,,No,2026-08-07T15:26:48,2026-08-07T15:26:51
ID000067,Charlton-Heston,05.jpg,Fake,Yes,,Yes,Yes,Yes,,No,2026-08-07T15:26:51,2026-08-07T15:26:56
ID000067,Charlton-Heston,06.png,Fake,Yes,,Yes,Yes,No,,No,2026-08-07T15:26:56,2026-08-07T15:27:03
ID000067,Charlton-Heston,07.png,Fake,Yes,,Yes,Yes,No,,Yes,2026-08-07T15:27:03,2026-08-07T15:27:09
ID000067,Charlton-Heston,08.png,Fake,No,,Yes,Yes,No,,No,2026-08-07T15:27:09,2026-08-07T15:27:15
ID000228,Lindsay-Lohan,01.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-07T15:27:24,2026-08-07T15:27:29
ID000228,Lindsay-Lohan,02.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-07T15:27:30,2026-08-07T15:27:33
ID000228,Lindsay-Lohan,01.jpg,Fake,Yes,,Yes,Yes,Yes,,Yes,2026-08-07T15:27:37,2026-08-07T15:27:40
ID000228,Lindsay-Lohan,04.jpg,Fake,No,,Yes,Yes,Yes,,No,2026-08-07T15:27:40,2026-08-07T15:27:45
ID000228,Lindsay-Lohan,05.jpg,Fake,No,,Yes,Yes,Yes,,No,2026-08-07T15:27:45,2026-08-07T15:27:51
ID000342,Suryakumar-Yadav,01.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-07T15:27:52,2026-08-07T15:27:55
ID000342,Suryakumar-Yadav,01.jpg,Fake,No,,Yes,Yes,Yes,,No,2026-08-07T15:27:56,2026-08-07T15:28:02
ID000342,Suryakumar-Yadav,1.jpg,Fake,Yes,,No,Yes,Yes,,No,2026-08-07T15:28:02,2026-08-07T15:28:14
ID000342,Suryakumar-Yadav,2.jpg,Fake,Yes,,Yes,Yes,No,,Yes,2026-08-07T15:28:14,2026-08-07T15:28:24
ID000216,Kirsten-Dunst,01.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-07T15:28:25,2026-08-07T15:28:29
ID000216,Kirsten-Dunst,01.jpg,Fake,Yes,,Yes,Yes,Yes,,Yes,2026-08-07T15:28:30,2026-08-07T15:28:34
ID000216,Kirsten-Dunst,02.jpg,Fake,No,,Yes,Yes,Yes,,No,2026-08-07T15:28:34,2026-08-07T15:28:38
ID000216,Kirsten-Dunst,03.jpg,Fake,No,,Yes,Yes,Yes,,No,2026-08-07T15:28:39,2026-08-07T15:28:42
ID000239,Margot-Robie,01.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-07T15:28:43,2026-08-07T15:28:48
ID000239,Margot-Robie,02.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-07T15:28:49,2026-08-07T15:28:51
ID000239,Margot-Robie,01.jpg,Fake,Yes,,Yes,Yes,Yes,,No,2026-08-07T15:28:52,2026-08-07T15:29:04
ID000239,Margot-Robie,02.jpg,Fake,Yes,,Yes,Yes,Yes,,No,2026-08-07T15:29:04,2026-08-07T15:29:07
ID000239,Margot-Robie,03.jpg,Fake,Yes,,Yes,Yes,Yes,,No,2026-08-07T15:29:07,2026-08-07T15:29:10
ID000239,Margot-Robie,04.png,Fake,Yes,,Yes,Yes,No,,Yes,2026-08-07T15:29:10,2026-08-07T15:29:14
ID000239,Margot-Robie,05.jpg,Fake,Yes,,Yes,Yes,Yes,,No,2026-08-07T15:29:14,2026-08-07T15:29:19
ID000239,Margot-Robie,06.png,Fake,Yes,,Yes,Yes,No,,Yes,2026-08-07T15:29:19,2026-08-07T15:29:22
ID000244,Mark-Wahlberg,01.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-07T15:29:27,2026-08-07T15:29:30
ID000094,Dylan-Dreyer,01.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-07T15:29:40,2026-08-07T15:29:43
ID000094,Dylan-Dreyer,01.jpg,Fake,Yes,,Yes,No,No,,No,2026-08-07T15:29:44,2026-08-07T15:29:54
ID000094,Dylan-Dreyer,images (1).jpg,Fake,Yes,,Yes,Yes,Yes,,Yes,2026-08-07T15:29:54,2026-08-07T15:29:59
ID000094,Dylan-Dreyer,images.jpg,Fake,Yes,,Yes,Yes,Yes,,Yes,2026-08-07T15:29:59,2026-08-07T15:30:02
ID000288,Patricia-Arquette,01.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-07T15:30:06,2026-08-07T15:30:19
ID000288,Patricia-Arquette,02.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-07T15:30:19,2026-08-07T15:30:23
ID000288,Patricia-Arquette,03.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-07T15:30:23,2026-08-07T15:30:26
ID000288,Patricia-Arquette,01.jpg,Fake,Yes,,Yes,Yes,Yes,,Yes,2026-08-07T15:30:27,2026-08-07T15:30:35
ID000288,Patricia-Arquette,02.jpg,Fake,Yes,,Yes,Yes,Yes,,No,2026-08-07T15:30:35,2026-08-07T15:30:38
ID000288,Patricia-Arquette,03.jpg,Fake,No,,Yes,Yes,Yes,,No,2026-08-07T15:30:38,2026-08-07T15:30:50
ID000288,Patricia-Arquette,04.jpg,Fake,Yes,,Yes,Yes,Yes,,No,2026-08-07T15:30:50,2026-08-07T15:30:57
ID000110,Eva-Mendes,01.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-07T15:31:03,2026-08-07T15:31:06
ID000110,Eva-Mendes,02.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-07T15:31:06,2026-08-07T15:31:08
ID000110,Eva-Mendes,01.jpg,Fake,Yes,,Yes,Yes,Yes,,Yes,2026-08-07T15:31:09,2026-08-07T15:31:19
ID000110,Eva-Mendes,02.jpg,Fake,Yes,,Yes,Yes,No,,Yes,2026-08-07T15:31:19,2026-08-07T15:31:25
ID000110,Eva-Mendes,03.jpg,Fake,Yes,,Yes,Yes,No,,Yes,2026-08-07T15:31:25,2026-08-07T15:31:32
ID000136,Harry-Kane,01.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-07T15:31:38,2026-08-07T15:31:41
ID000136,Harry-Kane,01.jpg,Fake,Yes,,Yes,Yes,Yes,,No,2026-08-07T15:31:42,2026-08-07T15:31:46
ID000136,Harry-Kane,03.png,Fake,Yes,,Yes,Yes,Yes,,Yes,2026-08-07T15:31:46,2026-08-07T15:31:48
ID000136,Harry-Kane,04.png,Fake,Yes,,No,Yes,No,,No,2026-08-07T15:31:48,2026-08-07T15:32:01
ID000168,Jenna-Ortega,01.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-07T15:32:03,2026-08-07T15:32:07
ID000168,Jenna-Ortega,02.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-07T15:32:07,2026-08-07T15:32:09
ID000168,Jenna-Ortega,03.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-07T15:32:09,2026-08-07T15:32:14
ID000168,Jenna-Ortega,01.jpg,Fake,Yes,,Yes,Yes,Yes,,No,2026-08-07T15:32:15,2026-08-07T15:32:24
ID000168,Jenna-Ortega,02.jpg,Fake,No,,Yes,Yes,No,,No,2026-08-07T15:32:24,2026-08-07T15:32:36
ID000168,Jenna-Ortega,03.jpg,Fake,Yes,,Yes,Yes,No,,Yes,2026-08-07T15:32:36,2026-08-07T15:32:42
ID000168,Jenna-Ortega,04.jpg,Fake,Yes,,Yes,Yes,No,,Yes,2026-08-07T15:32:42,2026-08-07T15:32:46
ID000168,Jenna-Ortega,05.jpg,Fake,Yes,,Yes,Yes,No,,Yes,2026-08-07T15:32:46,2026-08-07T15:32:50
ID000222,Lamine-yaml,01.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-07T15:32:55,2026-08-07T15:32:58
ID000222,Lamine-yaml,5.jpg,Fake,Yes,,Yes,Yes,Yes,,Yes,2026-08-07T15:32:59,2026-08-07T15:33:03
ID000026,Anthony-Edwards,01.png,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-07T15:33:04,2026-08-07T15:33:10
ID000026,Anthony-Edwards,02.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-07T15:33:10,2026-08-07T15:33:12
ID000026,Anthony-Edwards,01.jpg,Fake,No,,Yes,Yes,Yes,,No,2026-08-07T15:33:13,2026-08-07T15:33:22
ID000026,Anthony-Edwards,02.jpg,Fake,No,,Yes,Yes,No,,No,2026-08-07T15:33:22,2026-08-07T15:33:29
ID000124,Glenn-Close,01.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-07T15:33:30,2026-08-07T15:33:34
ID000124,Glenn-Close,02.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-07T15:33:34,2026-08-07T15:33:37
ID000124,Glenn-Close,03.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-07T15:33:37,2026-08-07T15:33:41
ID000124,Glenn-Close,01.jpg,Fake,Yes,,Yes,Yes,Yes,,No,2026-08-07T15:33:56,2026-08-07T15:33:56
ID000124,Glenn-Close,02.jpg,Fake,Yes,,Yes,Yes,Yes,,No,2026-08-07T15:34:01,2026-08-07T15:34:01
ID000124,Glenn-Close,03.jpg,Fake,Yes,,Yes,Yes,Yes,,Yes,2026-08-07T15:34:02,2026-08-07T15:34:04
ID000124,Glenn-Close,04.jpg,Fake,No,,Yes,Yes,Yes,,No,2026-08-07T15:34:04,2026-08-07T15:34:12
ID000124,Glenn-Close,05.png,Fake,No,,Yes,Yes,Yes,,No,2026-08-07T15:34:12,2026-08-07T15:34:18
ID000275,Nasser-Al-Huqbani,01.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-07T15:34:26,2026-08-07T15:34:30
ID000275,Nasser-Al-Huqbani,02.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-07T15:34:30,2026-08-07T15:34:34
ID000275,Nasser-Al-Huqbani,03.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-07T15:34:34,2026-08-07T15:34:36
ID000275,Nasser-Al-Huqbani,01.jpg,Fake,No,,Yes,Yes,No,,No,2026-08-07T15:34:37,2026-08-07T15:34:44
ID000275,Nasser-Al-Huqbani,02.jpg,Fake,Yes,,Yes,Yes,No,,Yes,2026-08-07T15:34:44,2026-08-07T15:35:02
ID000215,Kim-Jong-Un,01.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-07T15:35:03,2026-08-07T15:35:06
ID000215,Kim-Jong-Un,02.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-07T15:35:06,2026-08-07T15:35:09
ID000215,Kim-Jong-Un,03.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-07T15:35:09,2026-08-07T15:35:12
ID000215,Kim-Jong-Un,01.jpg,Fake,Yes,,Yes,Yes,Yes,,No,2026-08-07T15:35:14,2026-08-07T15:35:16
