ID,Celebrity,Image,Type,Identity,Reliable,SingleFace,Quality,Artifact,Artifact_Explanation,Selected,AnnotationStart,AnnotationEnd
ID000219,Kurt-Russell,01.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-07T17:32:53,2026-08-07T17:33:04
ID000219,Kurt-Russell,01.jpg,Fake,No,,Yes,Yes,Yes,,No,2026-08-07T17:33:05,2026-08-07T17:33:13
ID000219,Kurt-Russell,02.jpg,Fake,No,,Yes,Yes,No,,No,2026-08-07T17:33:13,2026-08-07T17:33:17
ID000145,IU,01.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-07T17:33:18,2026-08-07T17:33:26
ID000145,IU,01.jpg,Fake,Yes,,Yes,Yes,Yes,,Yes,2026-08-07T17:33:28,2026-08-07T17:33:31
ID000145,IU,02.jpg,Fake,Yes,,Yes,Yes,No,,Yes,2026-08-07T17:33:31,2026-08-07T17:33:37
ID000145,IU,03.jpg,Fake,No,,Yes,Yes,Yes,,No,2026-08-07T17:33:37,2026-08-07T17:33:42
ID000145,IU,04.jpg,Fake,Yes,,Yes,Yes,No,,Yes,2026-08-07T17:33:42,2026-08-07T17:33:46
ID000314,Rooney-Mara,01.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-07T17:33:52,2026-08-07T17:34:02
ID000314,Rooney-Mara,02.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-07T17:34:02,2026-08-07T17:34:15
ID000314,Rooney-Mara,01.jpg,Fake,Yes,,Yes,Yes,Yes,,Yes,2026-08-07T17:34:16,2026-08-07T17:34:24
ID000314,Rooney-Mara,02.jpg,Fake,Yes,,Yes,Yes,Yes,,Yes,2026-08-07T17:34:24,2026-08-07T17:34:29
ID000314,Rooney-Mara,03.png,Fake,No,,Yes,Yes,No,,No,2026-08-07T17:34:29,2026-08-07T17:34:33
ID000314,Rooney-Mara,04.png,Fake,No,,Yes,Yes,No,,No,2026-08-07T17:34:33,2026-08-07T17:34:36
ID000071,Chris-Tucker,01.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-07T17:34:37,2026-08-07T17:34:49
ID000071,Chris-Tucker,01.jpg,Fake,No,,Yes,Yes,No,,No,2026-08-07T17:34:50,2026-08-07T17:34:54
ID000071,Chris-Tucker,02.jpg,Fake,No,,Yes,Yes,No,,No,2026-08-07T17:34:54,2026-08-07T17:34:57
ID000042,Ben-Kingsley,01.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-07T17:34:58,2026-08-07T17:35:08
ID000042,Ben-Kingsley,02.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-07T17:35:08,2026-08-07T17:35:11
ID000042,Ben-Kingsley,01.jpg,Fake,Yes,,Yes,Yes,Yes,,Yes,2026-08-07T17:35:13,2026-08-07T17:35:17
ID000042,Ben-Kingsley,02.jpg,Fake,No,,Yes,Yes,Yes,,No,2026-08-07T17:35:17,2026-08-07T17:35:24
ID000373,Xiao-Zhan,01.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-07T17:35:25,2026-08-07T17:35:35
ID000373,Xiao-Zhan,02.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-07T17:35:36,2026-08-07T17:35:39
ID000373,Xiao-Zhan,03.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-07T17:35:39,2026-08-07T17:35:51
ID000373,Xiao-Zhan,01.jpg,Fake,Yes,,No,Yes,No,,No,2026-08-07T17:35:52,2026-08-07T17:36:14
ID000373,Xiao-Zhan,02.jpg,Fake,Yes,,Yes,No,Yes,,No,2026-08-07T17:36:14,2026-08-07T17:36:26
ID000373,Xiao-Zhan,03.jpg,Fake,Yes,,Yes,Yes,Yes,,Yes,2026-08-07T17:36:27,2026-08-07T17:36:32
ID000275,Nasser-Al-Huqbani,01.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-07T17:36:33,2026-08-07T17:36:42
ID000275,Nasser-Al-Huqbani,02.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-07T17:36:43,2026-08-07T17:36:49
ID000275,Nasser-Al-Huqbani,03.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-07T17:36:50,2026-08-07T17:37:06
ID000275,Nasser-Al-Huqbani,01.jpg,Fake,No,,Yes,Yes,No,,No,2026-08-07T17:37:07,2026-08-07T17:37:11
ID000275,Nasser-Al-Huqbani,02.jpg,Fake,No,,Yes,Yes,No,,No,2026-08-07T17:37:11,2026-08-07T17:37:14
ID000160,James-Caan,01.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-07T17:37:15,2026-08-07T17:37:30
ID000160,James-Caan,01.png,Fake,No,,Yes,Yes,No,,No,2026-08-07T17:37:31,2026-08-07T17:37:36
ID000160,James-Caan,02.png,Fake,No,,Yes,Yes,No,,No,2026-08-07T17:37:36,2026-08-07T17:37:40
ID000026,Anthony-Edwards,01.png,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-07T17:37:40,2026-08-07T17:37:51
ID000026,Anthony-Edwards,02.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-07T17:37:51,2026-08-07T17:37:57
ID000026,Anthony-Edwards,01.jpg,Fake,No,,Yes,Yes,Yes,skin is too smooth no pores,No,2026-08-07T17:37:58,2026-08-07T17:38:21
ID000026,Anthony-Edwards,02.jpg,Fake,No,,Yes,Yes,No,,No,2026-08-07T17:38:21,2026-08-07T17:38:26
ID000200,Justin-Trudeau,01.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-07T17:38:27,2026-08-07T17:38:36
ID000200,Justin-Trudeau,01.jpg,Fake,Yes,,Yes,Yes,No,,Yes,2026-08-07T17:38:38,2026-08-07T17:38:43
ID000200,Justin-Trudeau,02.jpg,Fake,Yes,,Yes,Yes,Yes,"distortion in cigar,hat, and hair color",Yes,2026-08-07T17:38:43,2026-08-07T17:39:15
ID000200,Justin-Trudeau,03.jpg,Fake,No,,Yes,Yes,Yes,,No,2026-08-07T17:39:15,2026-08-07T17:39:20
ID000349,Thomas-Jeffrey-Hanks,01.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-07T17:39:23,2026-08-07T17:39:34
ID000349,Thomas-Jeffrey-Hanks,02.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-07T17:39:34,2026-08-07T17:39:37
ID000349,Thomas-Jeffrey-Hanks,01.webp,Fake,Yes,,Yes,Yes,No,,Yes,2026-08-07T17:39:38,2026-08-07T17:39:46
ID000349,Thomas-Jeffrey-Hanks,04.jpg,Fake,Yes,,No,Yes,No,,No,2026-08-07T17:39:47,2026-08-07T17:41:07
ID000349,Thomas-Jeffrey-Hanks,05.jpg,Fake,Yes,,Yes,Yes,Yes,,Yes,2026-08-07T17:41:07,2026-08-07T17:41:14
ID000349,Thomas-Jeffrey-Hanks,05.png,Fake,Yes,,Yes,Yes,Yes,,Yes,2026-08-07T17:41:14,2026-08-07T17:41:20
ID000351,Tim-Allen,01.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-07T17:41:21,2026-08-07T17:41:33
ID000351,Tim-Allen,02.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-07T17:41:33,2026-08-07T17:41:37
ID000351,Tim-Allen,01.jpg,Fake,No,,Yes,Yes,No,,No,2026-08-07T17:41:38,2026-08-07T17:41:43
ID000351,Tim-Allen,02.jpg,Fake,No,,Yes,Yes,No,,No,2026-08-07T17:41:43,2026-08-07T17:41:48
ID000368,William,01.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-07T17:41:49,2026-08-07T17:41:53
ID000368,William,02.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-07T17:41:53,2026-08-07T17:41:57
ID000368,William,02.jpg,Fake,Yes,,Yes,Yes,Yes,,Yes,2026-08-07T17:41:58,2026-08-07T17:42:02
ID000368,William,1.jpg,Fake,No,,Yes,Yes,No,,No,2026-08-07T17:42:02,2026-08-07T17:42:09
ID000337,Song-Kang-ho,01.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-07T17:42:10,2026-08-07T17:42:20
ID000337,Song-Kang-ho,02.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-07T17:42:20,2026-08-07T17:42:25
ID000337,Song-Kang-ho,01.jpg,Fake,No,,Yes,Yes,Yes,,No,2026-08-07T17:42:26,2026-08-07T17:42:39
ID000138,Helen-Mirren,01.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-07T17:42:40,2026-08-07T17:42:53
ID000138,Helen-Mirren,02.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-07T17:42:53,2026-08-07T17:42:56
ID000138,Helen-Mirren,01.jpg,Fake,No,,Yes,Yes,No,,No,2026-08-07T17:42:57,2026-08-07T17:43:04
ID000138,Helen-Mirren,02.jpg,Fake,No,,Yes,Yes,Yes,feet distorted,No,2026-08-07T17:43:04,2026-08-07T17:43:18
ID000138,Helen-Mirren,04.jpg,Fake,No,,Yes,Yes,No,,No,2026-08-07T17:43:18,2026-08-07T17:43:27
ID000138,Helen-Mirren,05.jpg,Fake,No,,Yes,Yes,No,,No,2026-08-07T17:43:27,2026-08-07T17:43:34
ID000076,Clint-Eastwood,01.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-07T17:43:35,2026-08-07T17:43:49
ID000076,Clint-Eastwood,02.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-07T17:43:49,2026-08-07T17:44:01
ID000076,Clint-Eastwood,01.png,Fake,No,,Yes,Yes,No,,No,2026-08-07T17:44:02,2026-08-07T17:44:07
ID000076,Clint-Eastwood,02.jpg,Fake,Yes,,Yes,Yes,Yes,,Yes,2026-08-07T17:44:07,2026-08-07T17:44:13
ID000076,Clint-Eastwood,03.jpg,Fake,Yes,,Yes,Yes,Yes,,Yes,2026-08-07T17:44:13,2026-08-07T17:44:17
ID000009,Albert-Eienstain,01.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-07T17:44:18,2026-08-07T17:44:23
ID000009,Albert-Eienstain,02.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-07T17:44:23,2026-08-07T17:44:34
ID000009,Albert-Eienstain,01.jpg,Fake,No,,Yes,Yes,Yes,,No,2026-08-07T17:44:35,2026-08-07T17:44:41
ID000009,Albert-Eienstain,03.jpg,Fake,Yes,,Yes,Yes,Yes,,Yes,2026-08-07T17:44:41,2026-08-07T17:44:45
ID000009,Albert-Eienstain,04.jpg,Fake,Yes,,Yes,Yes,Yes,,Yes,2026-08-07T17:44:45,2026-08-07T17:44:56
ID000009,Albert-Eienstain,05.png,Fake,Yes,,Yes,Yes,No,,Yes,2026-08-07T17:44:56,2026-08-07T17:45:05
ID000335,Shubman-Gill,01.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-07T17:45:06,2026-08-07T17:46:07
ID000335,Shubman-Gill,02.png,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-07T17:46:07,2026-08-07T17:46:10
ID000335,Shubman-Gill,03.webp,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-07T17:46:10,2026-08-07T17:46:20
ID000335,Shubman-Gill,01.jpg,Fake,No,,No,Yes,Yes,,No,2026-08-07T17:46:22,2026-08-07T17:46:30
ID000335,Shubman-Gill,1.jpg,Fake,Yes,,Yes,Yes,No,,Yes,2026-08-07T17:46:30,2026-08-07T17:46:39
ID000335,Shubman-Gill,2.jpg,Fake,Yes,,Yes,Yes,No,,Yes,2026-08-07T17:46:39,2026-08-07T17:46:48
ID000039,Bashar-al-Assad,01.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-07T17:46:49,2026-08-07T17:48:04
ID000039,Bashar-al-Assad,02.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-07T17:48:04,2026-08-07T17:48:07
ID000039,Bashar-al-Assad,01.jpg,Fake,No,,Yes,Yes,Yes,,No,2026-08-07T17:48:08,2026-08-07T17:48:15
ID000039,Bashar-al-Assad,02.jpg,Fake,Yes,,Yes,Yes,Yes,,Yes,2026-08-07T17:48:15,2026-08-07T17:48:20
ID000039,Bashar-al-Assad,03.jpg,Fake,Yes,,Yes,Yes,Yes,,Yes,2026-08-07T17:48:20,2026-08-07T17:48:24
ID000010,Alec-Baldwin,01.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-07T17:48:25,2026-08-07T17:48:32
ID000010,Alec-Baldwin,02.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-07T17:48:32,2026-08-07T17:48:40
ID000010,Alec-Baldwin,03.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-07T17:48:40,2026-08-07T17:48:54
ID000010,Alec-Baldwin,01.jpg,Fake,No,,Yes,Yes,No,,No,2026-08-07T17:48:56,2026-08-07T17:49:04
ID000010,Alec-Baldwin,02.jpg,Fake,Yes,,Yes,Yes,Yes,,Yes,2026-08-07T17:49:04,2026-08-07T17:49:10
ID000023,Anna-Faris,01.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-07T17:49:11,2026-08-07T17:49:21
ID000023,Anna-Faris,01.jpg,Fake,Yes,,Yes,Yes,Yes,,Yes,2026-08-07T17:49:22,2026-08-07T17:50:24
ID000023,Anna-Faris,02.jpg,Fake,Yes,,Yes,Yes,No,,Yes,2026-08-07T17:50:24,2026-08-07T17:50:28
ID000326,Seerna-William,01.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-07T17:50:29,2026-08-07T17:50:33
ID000326,Seerna-William,1.png,Fake,Yes,,Yes,Yes,Yes,distorsion in clothes on the shoulder,Yes,2026-08-07T17:50:34,2026-08-07T17:51:00
ID000297,Pope-Francis,01.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-07T17:51:01,2026-08-07T17:51:11
ID000297,Pope-Francis,01.jpg,Fake,Yes,,Yes,Yes,Yes,fingers on mobile are distorted,Yes,2026-08-07T17:51:12,2026-08-07T17:51:40
ID000297,Pope-Francis,02.png,Fake,Yes,,Yes,Yes,Yes,people in the backgroud are distorted,Yes,2026-08-07T17:51:40,2026-08-07T17:52:07
ID000297,Pope-Francis,04.jpg,Fake,Yes,,Yes,Yes,No,,Yes,2026-08-07T17:52:07,2026-08-07T17:52:17
ID000296,Pierce-Brosnan,01.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-07T17:52:20,2026-08-07T17:52:35
ID000296,Pierce-Brosnan,02.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-07T17:52:35,2026-08-07T17:52:38
ID000296,Pierce-Brosnan,01.jpg,Fake,Yes,,Yes,Yes,No,,Yes,2026-08-07T17:52:40,2026-08-07T17:52:45
ID000296,Pierce-Brosnan,02.jpg,Fake,No,,Yes,Yes,Yes,,No,2026-08-07T17:52:45,2026-08-07T17:52:49
ID000296,Pierce-Brosnan,04.jpg,Fake,Yes,,Yes,Yes,Yes,,Yes,2026-08-07T17:52:49,2026-08-07T17:52:56
ID000296,Pierce-Brosnan,05.jpg,Fake,Yes,,Yes,Yes,Yes,,No,2026-08-07T17:52:56,2026-08-07T17:53:00
ID000345,Sylvester-Stallone,01.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-07T17:53:03,2026-08-07T17:53:10
ID000345,Sylvester-Stallone,02.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-07T17:53:10,2026-08-07T17:53:13
ID000345,Sylvester-Stallone,01.jpg,Fake,Yes,,Yes,Yes,Yes,,No,2026-08-07T17:53:14,2026-08-07T17:53:19
ID000345,Sylvester-Stallone,02.jpg,Fake,No,,Yes,Yes,No,,No,2026-08-07T17:53:19,2026-08-07T17:53:23
ID000345,Sylvester-Stallone,03.jpg,Fake,Yes,,Yes,Yes,Yes,,Yes,2026-08-07T17:53:23,2026-08-07T17:53:28
ID000345,Sylvester-Stallone,04.jpg,Fake,No,,Yes,Yes,No,,No,2026-08-07T17:53:28,2026-08-07T17:53:35
ID000345,Sylvester-Stallone,05.jpg,Fake,Yes,,Yes,Yes,Yes,,Yes,2026-08-07T17:53:35,2026-08-07T17:53:39
ID000381,ema-watson,01.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-07T17:53:45,2026-08-07T17:53:50
ID000381,ema-watson,01.png,Fake,Yes,,Yes,Yes,No,,Yes,2026-08-07T17:53:52,2026-08-07T17:54:04
ID000381,ema-watson,02.png,Fake,Yes,,Yes,Yes,No,,Yes,2026-08-07T17:54:04,2026-08-07T17:54:07
ID000381,ema-watson,03.jpg,Fake,Yes,,Yes,Yes,Yes,,No,2026-08-07T17:54:08,2026-08-07T17:54:13
ID000239,Margot-Robie,01.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-07T17:54:24,2026-08-07T17:54:28
ID000239,Margot-Robie,02.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-07T17:54:28,2026-08-07T17:54:31
ID000239,Margot-Robie,01.jpg,Fake,Yes,,Yes,Yes,No,,Yes,2026-08-07T17:54:33,2026-08-07T17:54:37
ID000239,Margot-Robie,02.jpg,Fake,Yes,,Yes,Yes,No,,Yes,2026-08-07T17:54:38,2026-08-07T17:54:42
ID000239,Margot-Robie,03.jpg,Fake,No,,Yes,Yes,Yes,,No,2026-08-07T17:54:42,2026-08-07T17:54:47
ID000239,Margot-Robie,04.png,Fake,Yes,,Yes,Yes,No,,No,2026-08-07T17:54:47,2026-08-07T17:54:52
ID000239,Margot-Robie,05.jpg,Fake,Yes,,Yes,Yes,No,,Yes,2026-08-07T17:54:52,2026-08-07T17:54:55
ID000239,Margot-Robie,06.png,Fake,No,,Yes,Yes,No,,No,2026-08-07T17:54:56,2026-08-07T17:54:59
ID000312,Romain-Duris,01.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-07T17:55:05,2026-08-07T17:55:20
ID000312,Romain-Duris,02.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-07T17:55:20,2026-08-07T17:55:27
ID000312,Romain-Duris,01.jpg,Fake,No,,Yes,Yes,No,,No,2026-08-07T17:55:28,2026-08-07T17:55:33
ID000312,Romain-Duris,02.jpg,Fake,No,,Yes,Yes,Yes,,No,2026-08-07T17:55:34,2026-08-07T17:55:41
ID000380,dua-lipa,01.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-07T17:55:42,2026-08-07T17:55:50
ID000380,dua-lipa,01.jpg,Fake,Yes,,Yes,Yes,Yes,,No,2026-08-07T17:55:51,2026-08-07T17:56:00
ID000380,dua-lipa,02.jpg,Fake,Yes,,Yes,Yes,No,,Yes,2026-08-07T17:56:00,2026-08-07T17:56:03
ID000380,dua-lipa,03.jpg,Fake,No,,Yes,Yes,No,,No,2026-08-07T17:56:03,2026-08-07T17:56:08
ID000380,dua-lipa,04.png,Fake,Yes,,Yes,Yes,No,,Yes,2026-08-07T17:56:08,2026-08-07T17:56:11
ID000263,Michelle-Yeoh,01.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-07T17:56:14,2026-08-07T17:56:23
ID000263,Michelle-Yeoh,01.jpg,Fake,No,,Yes,Yes,Yes,,No,2026-08-07T17:56:24,2026-08-07T17:56:29
ID000263,Michelle-Yeoh,02.jpg,Fake,No,,Yes,Yes,Yes,,No,2026-08-07T17:56:30,2026-08-07T17:56:33
ID000222,Lamine-yaml,01.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-07T17:56:36,2026-08-07T17:56:41
ID000222,Lamine-yaml,5.jpg,Fake,Yes,,Yes,Yes,No,,Yes,2026-08-07T17:56:42,2026-08-07T17:56:50
ID000179,Jim-Sturgess,01.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-07T17:56:51,2026-08-07T17:57:02
ID000179,Jim-Sturgess,02.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-07T17:57:02,2026-08-07T17:57:06
ID000179,Jim-Sturgess,01.jpg,Fake,No,,Yes,Yes,Yes,,No,2026-08-07T17:57:07,2026-08-07T17:57:15
ID000330,Shakira-Isabel-Mebarak-Ripoll,01.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-07T17:57:16,2026-08-07T17:57:21
ID000330,Shakira-Isabel-Mebarak-Ripoll,02.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-07T17:57:21,2026-08-07T17:57:24
ID000330,Shakira-Isabel-Mebarak-Ripoll,03.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-07T17:57:24,2026-08-07T17:57:29
ID000330,Shakira-Isabel-Mebarak-Ripoll,01.jpg,Fake,No,,Yes,Yes,No,,No,2026-08-07T17:57:30,2026-08-07T17:57:35
ID000330,Shakira-Isabel-Mebarak-Ripoll,04.png,Fake,Yes,,Yes,Yes,No,,Yes,2026-08-07T17:57:35,2026-08-07T17:57:39
ID000187,John-Wayne,01.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-07T17:57:41,2026-08-07T17:57:52
ID000187,John-Wayne,02.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-07T17:57:52,2026-08-07T17:57:56
ID000187,John-Wayne,03.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-07T17:57:56,2026-08-07T17:58:05
ID000187,John-Wayne,01.jpg,Fake,Yes,,Yes,Yes,Yes,,No,2026-08-07T17:58:06,2026-08-07T17:58:18
ID000187,John-Wayne,02.jpg,Fake,No,,Yes,Yes,No,,No,2026-08-07T17:58:18,2026-08-07T17:58:22
ID000187,John-Wayne,03.jpg,Fake,No,,Yes,Yes,No,,No,2026-08-07T17:58:22,2026-08-07T17:58:25
ID000187,John-Wayne,04.jpg,Fake,Yes,,Yes,Yes,Yes,,Yes,2026-08-07T17:58:26,2026-08-07T17:58:30
ID000356,Tom-Cruise,01.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-07T17:58:35,2026-08-07T17:58:39
ID000356,Tom-Cruise,02.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-07T17:58:40,2026-08-07T17:58:43
ID000356,Tom-Cruise,03.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-07T17:58:43,2026-08-07T17:58:46
ID000356,Tom-Cruise,01.jpg,Fake,Yes,,Yes,Yes,Yes,fingers distorted,Yes,2026-08-07T17:58:48,2026-08-07T17:59:00
ID000019,Andrea-Pirlo,01.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-07T17:59:03,2026-08-07T17:59:23
ID000019,Andrea-Pirlo,1.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-07T17:59:24,2026-08-07T17:59:33
ID000019,Andrea-Pirlo,02.jpg,Fake,No,,Yes,Yes,Yes,,No,2026-08-07T17:59:46,2026-08-07T17:59:56
ID000019,Andrea-Pirlo,1.jpg,Fake,Yes,,Yes,Yes,No,,Yes,2026-08-07T17:59:57,2026-08-07T18:00:01
ID000215,Kim-Jong-Un,01.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-07T18:00:01,2026-08-07T18:00:12
ID000215,Kim-Jong-Un,02.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-07T18:00:12,2026-08-07T18:00:15
ID000215,Kim-Jong-Un,03.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-07T18:00:15,2026-08-07T18:00:18
ID000215,Kim-Jong-Un,01.jpg,Fake,Yes,,Yes,Yes,Yes,,Yes,2026-08-07T18:00:20,2026-08-07T18:00:24
ID000215,Kim-Jong-Un,02.png,Fake,No,,Yes,Yes,Yes,,No,2026-08-07T18:00:25,2026-08-07T18:00:28
ID000215,Kim-Jong-Un,03.png,Fake,Yes,,Yes,Yes,No,,Yes,2026-08-07T18:00:28,2026-08-07T18:00:32
ID000215,Kim-Jong-Un,04.jpg,Fake,Yes,,Yes,Yes,Yes,,No,2026-08-07T18:00:32,2026-08-07T18:00:40
ID000271,Mlanie-Laurent,01.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-07T18:00:44,2026-08-07T18:00:56
ID000271,Mlanie-Laurent,01.jpg,Fake,No,,Yes,Yes,No,,No,2026-08-07T18:00:57,2026-08-07T18:01:07
ID000271,Mlanie-Laurent,02.jpg,Fake,No,,Yes,Yes,No,,No,2026-08-07T18:01:07,2026-08-07T18:01:10
ID000271,Mlanie-Laurent,03.jpg,Fake,No,,Yes,Yes,No,,No,2026-08-07T18:01:10,2026-08-07T18:01:13
ID000331,Sharlto-Copley,01.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-07T18:01:14,2026-08-07T18:01:57
ID000331,Sharlto-Copley,02.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-07T18:01:57,2026-08-07T18:02:00
ID000331,Sharlto-Copley,03.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-07T18:02:00,2026-08-07T18:02:03
ID000331,Sharlto-Copley,01.jpg,Fake,No,,Yes,Yes,Yes,water droplets on face looks unreal,No,2026-08-07T18:02:04,2026-08-07T18:02:25
ID000331,Sharlto-Copley,02.png,Fake,No,,Yes,Yes,Yes,,No,2026-08-07T18:02:26,2026-08-07T18:02:31
ID000331,Sharlto-Copley,03.png,Fake,No,,Yes,Yes,Yes,,No,2026-08-07T18:02:31,2026-08-07T18:02:35
ID000169,Jennie,01.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-07T18:02:36,2026-08-07T18:02:46
ID000169,Jennie,02.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-07T18:02:46,2026-08-07T18:02:49
ID000169,Jennie,03.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-07T18:02:49,2026-08-07T18:02:56
ID000169,Jennie,01.png,Fake,Yes,,Yes,Yes,No,,Yes,2026-08-07T18:02:57,2026-08-07T18:03:01
ID000169,Jennie,02.jpg,Fake,No,,Yes,Yes,Yes,,No,2026-08-07T18:03:01,2026-08-07T18:03:09
ID000191,Jonah-Hill,01.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-07T18:03:10,2026-08-07T18:03:18
ID000191,Jonah-Hill,02.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-07T18:03:18,2026-08-07T18:03:23
ID000191,Jonah-Hill,03.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-07T18:03:23,2026-08-07T18:03:40
ID000191,Jonah-Hill,01.png,Fake,No,,Yes,Yes,No,,No,2026-08-07T18:03:41,2026-08-07T18:03:46
ID000178,Jim-Parsons,01.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-07T18:03:48,2026-08-07T18:03:57
ID000178,Jim-Parsons,02.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-07T18:03:57,2026-08-07T18:04:00
ID000178,Jim-Parsons,03.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-07T18:04:00,2026-08-07T18:04:03
ID000178,Jim-Parsons,01.jpg,Fake,No,,Yes,Yes,Yes,,No,2026-08-07T18:04:04,2026-08-07T18:04:09
ID000178,Jim-Parsons,02.jpg,Fake,No,,Yes,Yes,No,,No,2026-08-07T18:04:09,2026-08-07T18:04:16
ID000178,Jim-Parsons,03.jpg,Fake,No,,Yes,Yes,Yes,ears are too pointed,No,2026-08-07T18:04:16,2026-08-07T18:04:35
ID000178,Jim-Parsons,04.jpg,Fake,No,,Yes,Yes,No,,No,2026-08-07T18:04:35,2026-08-07T18:04:42
