ID,Celebrity,Image,Type,Identity,Reliable,SingleFace,Quality,Artifact,Artifact_Explanation,Selected,AnnotationStart,AnnotationEnd
ID000139,Helena-Bonham-Carter,05.jpg,Fake,Yes,,Yes,Yes,Yes,,No,2026-08-07T12:34:03,2026-08-07T12:34:10
ID000139,Helena-Bonham-Carter,06.jpg,Fake,Yes,,Yes,Yes,Yes,,No,2026-08-07T12:34:10,2026-08-07T12:34:17
ID000139,Helena-Bonham-Carter,07.jpg,Fake,No,,Yes,Yes,Yes,,No,2026-08-07T12:34:17,2026-08-07T12:34:24
ID000139,Helena-Bonham-Carter,08.jpg,Fake,Yes,,Yes,Yes,Yes,,No,2026-08-07T12:34:25,2026-08-07T12:34:31
ID000149,Imran-Kahn,01.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-07T12:34:35,2026-08-07T12:34:39
ID000149,Imran-Kahn,02.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-07T12:34:40,2026-08-07T12:34:44
ID000149,Imran-Kahn,01.jpg,Fake,Yes,,Yes,Yes,Yes,,Yes,2026-08-07T12:34:45,2026-08-07T12:34:51
ID000149,Imran-Kahn,03.jpg,Fake,Yes,,Yes,Yes,Yes,,Yes,2026-08-07T12:34:51,2026-08-07T12:34:56
ID000149,Imran-Kahn,06.png,Fake,Yes,,Yes,Yes,Yes,,Yes,2026-08-07T12:34:56,2026-08-07T12:35:03
ID000208,Kenan-Yildiz,01.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-07T12:35:04,2026-08-07T12:35:10
ID000208,Kenan-Yildiz,01.jpg,Fake,No,,Yes,Yes,Yes,,No,2026-08-07T12:35:12,2026-08-07T12:35:20
ID000208,Kenan-Yildiz,02.jpg,Fake,Yes,,Yes,Yes,Yes,,Yes,2026-08-07T12:35:20,2026-08-07T12:35:25
ID000119,Gene-Wilder,01.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-07T12:35:26,2026-08-07T12:35:33
ID000119,Gene-Wilder,02.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-07T12:35:33,2026-08-07T12:35:38
ID000119,Gene-Wilder,03.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-07T12:35:38,2026-08-07T12:35:45
ID000119,Gene-Wilder,01.jpg,Fake,Yes,,Yes,Yes,Yes,,Yes,2026-08-07T12:35:46,2026-08-07T12:35:51
ID000119,Gene-Wilder,02.jpg,Fake,Yes,,Yes,Yes,Yes,,Yes,2026-08-07T12:35:51,2026-08-07T12:35:56
ID000049,Billy-Bob-Thornton,01.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-07T12:35:57,2026-08-07T12:36:03
ID000049,Billy-Bob-Thornton,02.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-07T12:36:03,2026-08-07T12:36:08
ID000049,Billy-Bob-Thornton,03.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-07T12:36:08,2026-08-07T12:36:12
ID000049,Billy-Bob-Thornton,01.jpg,Fake,No,,Yes,Yes,Yes,,No,2026-08-07T12:36:14,2026-08-07T12:36:23
ID000049,Billy-Bob-Thornton,02.png,Fake,Yes,,Yes,Yes,Yes,,Yes,2026-08-07T12:36:23,2026-08-07T12:36:28
ID000049,Billy-Bob-Thornton,03.jpg,Fake,No,,Yes,Yes,No,,No,2026-08-07T12:36:28,2026-08-07T12:36:35
ID000049,Billy-Bob-Thornton,05.jpg,Fake,No,,Yes,Yes,Yes,,No,2026-08-07T12:36:35,2026-08-07T12:36:44
ID000290,Patrick-Wilson,01.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-07T12:36:46,2026-08-07T12:37:01
ID000290,Patrick-Wilson,02.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-07T12:37:01,2026-08-07T12:37:09
ID000290,Patrick-Wilson,01.jpg,Fake,Yes,,Yes,Yes,Yes,,Yes,2026-08-07T12:37:11,2026-08-07T12:37:16
ID000232,Livvy-Dunne,1.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-07T12:37:18,2026-08-07T12:37:24
ID000232,Livvy-Dunne,01.jpg,Fake,Yes,,Yes,Yes,No,,No,2026-08-07T12:37:26,2026-08-07T12:37:32
ID000232,Livvy-Dunne,02.jpg,Fake,Yes,,Yes,Yes,No,,No,2026-08-07T12:37:32,2026-08-07T12:37:39
ID000232,Livvy-Dunne,03.jpg,Fake,Yes,,Yes,Yes,Yes,,Yes,2026-08-07T12:37:39,2026-08-07T12:38:23
ID000232,Livvy-Dunne,04.jpg,Fake,Yes,,Yes,Yes,Yes,,No,2026-08-07T12:38:23,2026-08-07T12:38:30
ID000232,Livvy-Dunne,05.jpg,Fake,No,,Yes,Yes,Yes,,No,2026-08-07T12:38:30,2026-08-07T12:38:40
ID000232,Livvy-Dunne,1.png,Fake,Yes,,Yes,Yes,No,,No,2026-08-07T12:38:40,2026-08-07T12:38:47
ID000171,Jennifer-Connelly,01.png,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-07T12:38:50,2026-08-07T12:38:56
ID000171,Jennifer-Connelly,02.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-07T12:38:56,2026-08-07T12:39:00
ID000171,Jennifer-Connelly,01.jpg,Fake,No,,Yes,Yes,Yes,,No,2026-08-07T12:39:02,2026-08-07T12:39:09
ID000171,Jennifer-Connelly,02.jpg,Fake,Yes,,Yes,Yes,No,,Yes,2026-08-07T12:39:09,2026-08-07T12:39:17
ID000171,Jennifer-Connelly,03.jpg,Fake,Yes,,Yes,Yes,No,,Yes,2026-08-07T12:39:17,2026-08-07T12:39:30
ID000171,Jennifer-Connelly,04.jpg,Fake,No,,Yes,Yes,Yes,,No,2026-08-07T12:39:30,2026-08-07T12:39:44
ID000042,Ben-Kingsley,01.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-07T12:39:46,2026-08-07T12:39:53
ID000042,Ben-Kingsley,02.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-07T12:39:53,2026-08-07T12:39:59
ID000042,Ben-Kingsley,01.jpg,Fake,Yes,,Yes,Yes,Yes,,Yes,2026-08-07T12:40:01,2026-08-07T12:40:05
ID000042,Ben-Kingsley,02.jpg,Fake,Yes,,Yes,Yes,Yes,,Yes,2026-08-07T12:40:06,2026-08-07T12:40:17
ID000307,Robert-Englund,01.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-07T12:40:19,2026-08-07T12:40:25
ID000307,Robert-Englund,01.jpg,Fake,No,,Yes,Yes,Yes,,No,2026-08-07T12:40:26,2026-08-07T12:40:33
ID000307,Robert-Englund,02.png,Fake,No,,Yes,Yes,Yes,,No,2026-08-07T12:40:33,2026-08-07T12:40:39
ID000350,Tian-Xi-Wei,01.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-07T12:40:41,2026-08-07T12:40:46
ID000350,Tian-Xi-Wei,01.png,Fake,Yes,,Yes,Yes,Yes,,Yes,2026-08-07T12:40:48,2026-08-07T12:40:54
ID000326,Seerna-William,01.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-07T12:40:56,2026-08-07T12:41:02
ID000326,Seerna-William,1.png,Fake,Yes,,Yes,Yes,Yes,,Yes,2026-08-07T12:41:03,2026-08-07T12:41:10
ID000252,Matt-Rife,01.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-07T12:41:11,2026-08-07T12:41:16
ID000252,Matt-Rife,02.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-07T12:41:17,2026-08-07T12:41:21
ID000252,Matt-Rife,03.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-07T12:41:21,2026-08-07T12:41:27
ID000252,Matt-Rife,01.jpg,Fake,Yes,,Yes,Yes,Yes,,Yes,2026-08-07T12:41:29,2026-08-07T12:41:35
ID000070,Chris-Cooper,01.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-07T12:41:37,2026-08-07T12:41:50
ID000070,Chris-Cooper,02.webp,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-07T12:41:50,2026-08-07T12:41:55
ID000070,Chris-Cooper,02.png,Fake,No,,Yes,Yes,Yes,,No,2026-08-07T12:41:57,2026-08-07T12:42:05
ID000336,Sigourney-Weaver,01.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-07T12:42:07,2026-08-07T12:42:13
ID000336,Sigourney-Weaver,02.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-07T12:42:14,2026-08-07T12:42:19
ID000336,Sigourney-Weaver,01.jpg,Fake,Yes,,Yes,Yes,Yes,,Yes,2026-08-07T12:42:20,2026-08-07T12:42:27
ID000336,Sigourney-Weaver,02.jpg,Fake,Yes,,Yes,Yes,Yes,,No,2026-08-07T12:42:27,2026-08-07T12:42:32
ID000336,Sigourney-Weaver,03.jpg,Fake,Yes,,Yes,Yes,Yes,,No,2026-08-07T12:42:33,2026-08-07T12:42:38
ID000336,Sigourney-Weaver,04.jpg,Fake,Yes,,Yes,Yes,No,,No,2026-08-07T12:42:39,2026-08-07T12:42:47
ID000060,Cameron-Green,01.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-07T12:42:51,2026-08-07T12:42:57
ID000060,Cameron-Green,03.jpg,Fake,No,,Yes,Yes,No,,No,2026-08-07T12:42:59,2026-08-07T12:43:08
ID000060,Cameron-Green,04.jpg,Fake,Yes,,Yes,Yes,Yes,,Yes,2026-08-07T12:43:08,2026-08-07T12:43:14
ID000374,Zhong-Huijuan,01.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-07T12:43:15,2026-08-07T12:43:23
ID000374,Zhong-Huijuan,02.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-07T12:43:23,2026-08-07T12:43:46
ID000374,Zhong-Huijuan,03.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-07T12:43:46,2026-08-07T12:43:51
ID000374,Zhong-Huijuan,01.png,Fake,No,,No,Yes,Yes,,No,2026-08-07T12:43:52,2026-08-07T12:44:02
ID000196,Julianne-Moore,01.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-07T12:44:04,2026-08-07T12:44:09
ID000196,Julianne-Moore,02.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-07T12:44:09,2026-08-07T12:44:14
ID000196,Julianne-Moore,03.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-07T12:44:14,2026-08-07T12:44:19
ID000196,Julianne-Moore,01.jpg,Fake,No,,Yes,Yes,Yes,,No,2026-08-07T12:44:21,2026-08-07T12:44:31
ID000196,Julianne-Moore,02.jpg,Fake,Yes,,Yes,Yes,Yes,,No,2026-08-07T12:44:31,2026-08-07T12:44:38
ID000196,Julianne-Moore,03.jpg,Fake,Yes,,Yes,Yes,Yes,,No,2026-08-07T12:44:38,2026-08-07T12:44:43
ID000196,Julianne-Moore,04.jpg,Fake,Yes,,Yes,Yes,Yes,,No,2026-08-07T12:44:43,2026-08-07T12:44:48
ID000196,Julianne-Moore,05.jpg,Fake,Yes,,Yes,Yes,Yes,,Yes,2026-08-07T12:44:48,2026-08-07T12:44:54
ID000281,Nick-Nolte,01.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-07T12:44:57,2026-08-07T12:45:04
ID000281,Nick-Nolte,02.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-07T12:45:04,2026-08-07T12:45:09
ID000281,Nick-Nolte,03.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-07T12:45:09,2026-08-07T12:45:15
ID000281,Nick-Nolte,01.jpg,Fake,Yes,,Yes,Yes,Yes,,Yes,2026-08-07T12:45:18,2026-08-07T12:45:26
ID000281,Nick-Nolte,02.jpg,Fake,No,,Yes,Yes,Yes,,No,2026-08-07T12:45:26,2026-08-07T12:45:34
ID000276,Neha-Kakka,01.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-07T12:45:36,2026-08-07T12:45:43
ID000276,Neha-Kakka,02.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-07T12:45:43,2026-08-07T12:45:48
ID000276,Neha-Kakka,03.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-07T12:45:48,2026-08-07T12:45:53
ID000276,Neha-Kakka,01.jpg,Fake,Yes,,Yes,Yes,No,,Yes,2026-08-07T12:45:54,2026-08-07T12:46:04
ID000276,Neha-Kakka,02.png,Fake,Yes,,Yes,Yes,Yes,,Yes,2026-08-07T12:46:04,2026-08-07T12:46:08
ID000233,Luis-Díaz,01.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-07T12:46:10,2026-08-07T12:46:17
ID000233,Luis-Díaz,02.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-07T12:46:17,2026-08-07T12:46:22
ID000233,Luis-Díaz,01.jpg,Fake,No,,No,Yes,Yes,,No,2026-08-07T12:46:24,2026-08-07T12:46:37
ID000204,Kathy-Bates,01.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-07T12:46:39,2026-08-07T12:46:45
ID000204,Kathy-Bates,02.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-07T12:46:45,2026-08-07T12:46:49
ID000204,Kathy-Bates,01.jpg,Fake,Yes,,Yes,Yes,No,,Yes,2026-08-07T12:46:51,2026-08-07T12:46:57
ID000204,Kathy-Bates,02.png,Fake,No,,Yes,Yes,No,,No,2026-08-07T12:46:58,2026-08-07T12:47:08
ID000166,Jean-Claude-Van-Damme,01.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-07T12:47:11,2026-08-07T12:47:17
ID000166,Jean-Claude-Van-Damme,02.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-07T12:47:17,2026-08-07T12:47:21
ID000166,Jean-Claude-Van-Damme,03.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-07T12:47:21,2026-08-07T12:47:25
ID000166,Jean-Claude-Van-Damme,01.jpg,Fake,Yes,,Yes,Yes,Yes,,Yes,2026-08-07T12:47:27,2026-08-07T12:47:33
ID000079,Dan-Aykroyd,01.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-07T12:47:36,2026-08-07T12:47:49
ID000079,Dan-Aykroyd,02.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-07T12:47:50,2026-08-07T12:47:55
ID000079,Dan-Aykroyd,01.jpg,Fake,Yes,,Yes,Yes,Yes,,Yes,2026-08-07T12:47:57,2026-08-07T12:48:01
ID000090,Domhnall-Gleeson,01.jpg,Real,No,Yes,Yes,Yes,,,No,2026-08-07T12:48:03,2026-08-07T12:48:16
ID000090,Domhnall-Gleeson,02.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-07T12:48:16,2026-08-07T12:48:27
ID000090,Domhnall-Gleeson,01.jpg,Fake,No,,Yes,Yes,No,,No,2026-08-07T12:48:30,2026-08-07T12:48:57
ID000090,Domhnall-Gleeson,02.jpg,Fake,Yes,,Yes,Yes,Yes,,No,2026-08-07T12:48:57,2026-08-07T12:49:03
ID000090,Domhnall-Gleeson,03.jpg,Fake,Yes,,Yes,Yes,Yes,,No,2026-08-07T12:49:03,2026-08-07T12:49:08
ID000090,Domhnall-Gleeson,04.jpg,Fake,Yes,,Yes,Yes,Yes,,Yes,2026-08-07T12:49:08,2026-08-07T12:49:12
ID000090,Domhnall-Gleeson,05.jpg,Fake,Yes,,Yes,Yes,Yes,,No,2026-08-07T12:49:12,2026-08-07T12:49:17
ID000090,Domhnall-Gleeson,06.jpg,Fake,Yes,,Yes,Yes,Yes,,No,2026-08-07T12:49:17,2026-08-07T12:49:23
ID000031,Arnold-Schwarzenegger,01.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-07T12:49:26,2026-08-07T12:49:31
ID000031,Arnold-Schwarzenegger,01.jpg,Fake,Yes,,Yes,Yes,Yes,,No,2026-08-07T12:49:34,2026-08-07T12:49:40
ID000031,Arnold-Schwarzenegger,02.jpg,Fake,Yes,,Yes,Yes,Yes,,No,2026-08-07T12:49:41,2026-08-07T12:49:45
ID000031,Arnold-Schwarzenegger,03.jpg,Fake,Yes,,Yes,Yes,Yes,,Yes,2026-08-07T12:49:46,2026-08-07T12:49:50
ID000031,Arnold-Schwarzenegger,04.jpg,Fake,Yes,,Yes,Yes,Yes,,No,2026-08-07T12:49:51,2026-08-07T12:49:59
ID000031,Arnold-Schwarzenegger,05.png,Fake,Yes,,Yes,Yes,No,,No,2026-08-07T12:49:59,2026-08-07T12:50:06
ID000031,Arnold-Schwarzenegger,06.jpg,Fake,Yes,,Yes,Yes,No,,No,2026-08-07T12:50:07,2026-08-07T12:50:11
ID000085,Demet-Özdemir,01.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-07T12:50:14,2026-08-07T12:50:18
ID000085,Demet-Özdemir,02.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-07T12:50:18,2026-08-07T12:50:24
ID000085,Demet-Özdemir,01.jpg,Fake,Yes,,Yes,Yes,No,,Yes,2026-08-07T12:50:25,2026-08-07T12:50:30
ID000085,Demet-Özdemir,02.png,Fake,Yes,,Yes,Yes,Yes,,Yes,2026-08-07T12:50:30,2026-08-07T12:50:35
ID000034,Audrey-Hepburn,01.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-07T12:50:37,2026-08-07T12:50:44
ID000034,Audrey-Hepburn,02.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-07T12:50:44,2026-08-07T12:50:48
ID000034,Audrey-Hepburn,03.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-07T12:50:49,2026-08-07T12:50:54
ID000034,Audrey-Hepburn,01.jpg,Fake,Yes,,Yes,Yes,Yes,,No,2026-08-07T12:50:55,2026-08-07T12:51:01
ID000034,Audrey-Hepburn,02.jpg,Fake,Yes,,Yes,Yes,Yes,,No,2026-08-07T12:51:01,2026-08-07T12:51:06
ID000034,Audrey-Hepburn,03.jpg,Fake,Yes,,Yes,Yes,Yes,,Yes,2026-08-07T12:51:06,2026-08-07T12:51:11
ID000034,Audrey-Hepburn,04.jpg,Fake,Yes,,Yes,Yes,Yes,,No,2026-08-07T12:51:11,2026-08-07T12:51:17
ID000394,taylor-swift,01.png,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-07T12:51:20,2026-08-07T12:51:29
ID000394,taylor-swift,02.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-07T12:51:29,2026-08-07T12:51:33
ID000394,taylor-swift,01.jpg,Fake,Yes,,Yes,Yes,Yes,,Yes,2026-08-07T12:51:35,2026-08-07T12:51:40
ID000394,taylor-swift,02.png,Fake,Yes,,Yes,Yes,Yes,,Yes,2026-08-07T12:51:40,2026-08-07T12:51:46
ID000054,Bruce-Willis,01.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-07T12:51:47,2026-08-07T12:51:54
ID000054,Bruce-Willis,02.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-07T12:51:54,2026-08-07T12:52:02
ID000054,Bruce-Willis,01.jpg,Fake,No,,No,No,Yes,,No,2026-08-07T12:52:04,2026-08-07T12:52:13
ID000270,Monica-Bellucci,01.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-07T12:52:14,2026-08-07T12:52:20
ID000270,Monica-Bellucci,01.jpg,Fake,No,,Yes,Yes,Yes,,No,2026-08-07T12:52:21,2026-08-07T12:52:27
ID000270,Monica-Bellucci,02.jpg,Fake,No,,Yes,Yes,Yes,,No,2026-08-07T12:52:27,2026-08-07T12:52:36
ID000270,Monica-Bellucci,03.jpg,Fake,Yes,,Yes,Yes,Yes,,Yes,2026-08-07T12:52:36,2026-08-07T12:52:43
ID000270,Monica-Bellucci,04.jpg,Fake,Yes,,Yes,Yes,Yes,,Yes,2026-08-07T12:52:43,2026-08-07T12:52:48
ID000080,Daniel-Day-Lewis,01.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-07T12:52:50,2026-08-07T12:52:59
ID000080,Daniel-Day-Lewis,02.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-07T12:52:59,2026-08-07T12:53:09
ID000080,Daniel-Day-Lewis,01.jpg,Fake,Yes,,Yes,Yes,Yes,,Yes,2026-08-07T12:53:11,2026-08-07T12:53:17
ID000080,Daniel-Day-Lewis,02.jpg,Fake,Yes,,Yes,Yes,Yes,,Yes,2026-08-07T12:53:17,2026-08-07T12:53:21
ID000080,Daniel-Day-Lewis,03.jpg,Fake,Yes,,Yes,Yes,Yes,,Yes,2026-08-07T12:53:21,2026-08-07T12:53:27
ID000342,Suryakumar-Yadav,01.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-07T12:53:28,2026-08-07T12:53:34
ID000342,Suryakumar-Yadav,01.jpg,Fake,No,,Yes,Yes,Yes,,No,2026-08-07T12:53:36,2026-08-07T12:53:47
ID000342,Suryakumar-Yadav,1.jpg,Fake,Yes,,No,Yes,Yes,,No,2026-08-07T12:53:47,2026-08-07T12:53:55
ID000342,Suryakumar-Yadav,2.jpg,Fake,Yes,,No,Yes,No,,No,2026-08-07T12:53:55,2026-08-07T12:54:02
ID000214,Kiefer-Sutherland,01.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-07T12:54:04,2026-08-07T12:54:10
ID000214,Kiefer-Sutherland,02.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-07T12:54:10,2026-08-07T12:54:15
ID000214,Kiefer-Sutherland,01.jpg,Fake,Yes,,Yes,Yes,Yes,,No,2026-08-07T12:54:16,2026-08-07T12:54:22
ID000214,Kiefer-Sutherland,02.jpg,Fake,Yes,,Yes,Yes,Yes,,No,2026-08-07T12:54:22,2026-08-07T12:54:28
ID000214,Kiefer-Sutherland,03.jpg,Fake,Yes,,Yes,Yes,Yes,,Yes,2026-08-07T12:54:28,2026-08-07T12:54:35
ID000214,Kiefer-Sutherland,04.jpg,Fake,Yes,,Yes,Yes,Yes,,No,2026-08-07T12:54:35,2026-08-07T12:54:41
ID000214,Kiefer-Sutherland,05.jpg,Fake,Yes,,Yes,Yes,Yes,,No,2026-08-07T12:54:41,2026-08-07T12:54:51
ID000144,ID000582-Nicole-Kidman,01.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-07T12:54:55,2026-08-07T12:55:06
ID000144,ID000582-Nicole-Kidman,02.png,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-07T12:55:06,2026-08-07T12:55:13
ID000144,ID000582-Nicole-Kidman,01.jpg,Fake,Yes,,Yes,Yes,Yes,,No,2026-08-07T12:55:14,2026-08-07T12:55:20
ID000144,ID000582-Nicole-Kidman,02.jpg,Fake,Yes,,Yes,Yes,Yes,,No,2026-08-07T12:55:20,2026-08-07T12:55:25
ID000144,ID000582-Nicole-Kidman,03.jpg,Fake,Yes,,Yes,Yes,No,,Yes,2026-08-07T12:55:25,2026-08-07T12:55:31
ID000144,ID000582-Nicole-Kidman,04.jpg,Fake,Yes,,Yes,Yes,No,,No,2026-08-07T12:55:31,2026-08-07T12:55:36
ID000144,ID000582-Nicole-Kidman,05.png,Fake,Yes,,Yes,Yes,No,,No,2026-08-07T12:55:36,2026-08-07T12:55:42
ID000123,Giorgia-Meloni,01.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-07T12:55:44,2026-08-07T12:55:50
ID000123,Giorgia-Meloni,02.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-07T12:55:50,2026-08-07T12:55:55
ID000123,Giorgia-Meloni,01.jpg,Fake,Yes,,Yes,Yes,No,,Yes,2026-08-07T12:55:57,2026-08-07T12:56:03
ID000123,Giorgia-Meloni,02.jpg,Fake,Yes,,Yes,Yes,No,,Yes,2026-08-07T12:56:03,2026-08-07T12:56:08
ID000123,Giorgia-Meloni,03.png,Fake,Yes,,Yes,Yes,No,,Yes,2026-08-07T12:56:08,2026-08-07T12:56:14
ID000376,aane-Hathaway,01.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-07T12:56:16,2026-08-07T12:56:23
ID000376,aane-Hathaway,02.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-07T12:56:23,2026-08-07T12:56:28
ID000376,aane-Hathaway,01.jpg,Fake,Yes,,Yes,Yes,Yes,,Yes,2026-08-07T12:56:30,2026-08-07T12:56:36
ID000376,aane-Hathaway,02.jpg,Fake,Yes,,Yes,Yes,Yes,,Yes,2026-08-07T12:56:36,2026-08-07T12:56:42
ID000376,aane-Hathaway,03.jpg,Fake,Yes,,Yes,Yes,Yes,,Yes,2026-08-07T12:56:42,2026-08-07T12:56:48
ID000158,Jackie-Chan,01.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-07T12:56:50,2026-08-07T12:56:56
ID000158,Jackie-Chan,02.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-07T12:56:57,2026-08-07T12:57:02
ID000158,Jackie-Chan,03.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-07T12:57:02,2026-08-07T12:57:06
ID000158,Jackie-Chan,01.jpg,Fake,Yes,,Yes,Yes,Yes,,No,2026-08-07T12:57:09,2026-08-07T12:57:16
ID000158,Jackie-Chan,02.jpg,Fake,Yes,,Yes,Yes,Yes,,No,2026-08-07T12:57:16,2026-08-07T12:57:21
ID000158,Jackie-Chan,03.jpg,Fake,Yes,,Yes,Yes,Yes,,Yes,2026-08-07T12:57:21,2026-08-07T12:57:25
ID000158,Jackie-Chan,04.jpg,Fake,Yes,,Yes,Yes,No,,No,2026-08-07T12:57:25,2026-08-07T12:57:30
ID000330,Shakira-Isabel-Mebarak-Ripoll,01.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-07T12:57:33,2026-08-07T12:57:41
ID000330,Shakira-Isabel-Mebarak-Ripoll,02.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-07T12:57:41,2026-08-07T12:57:47
ID000330,Shakira-Isabel-Mebarak-Ripoll,03.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-07T12:57:48,2026-08-07T12:57:53
ID000330,Shakira-Isabel-Mebarak-Ripoll,01.jpg,Fake,Yes,,Yes,Yes,Yes,,Yes,2026-08-07T12:57:55,2026-08-07T12:58:01
ID000330,Shakira-Isabel-Mebarak-Ripoll,04.png,Fake,Yes,,Yes,Yes,No,,Yes,2026-08-07T12:58:01,2026-08-07T12:58:06
ID000309,Roberto-Benigni,01.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-07T12:58:08,2026-08-07T12:58:12
ID000309,Roberto-Benigni,01.jpg,Fake,Yes,,Yes,Yes,Yes,,Yes,2026-08-07T12:58:14,2026-08-07T12:58:20
ID000249,Martin-Ødegaard,01.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-07T12:58:22,2026-08-07T12:58:27
ID000249,Martin-Ødegaard,01.jpg,Fake,Yes,,Yes,Yes,Yes,,Yes,2026-08-07T12:58:28,2026-08-07T12:58:34
ID000239,Margot-Robie,01.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-07T12:58:35,2026-08-07T12:58:41
ID000239,Margot-Robie,02.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-07T12:58:41,2026-08-07T12:58:45
ID000239,Margot-Robie,01.jpg,Fake,Yes,,Yes,Yes,Yes,,No,2026-08-07T12:58:47,2026-08-07T12:58:52
