pool_a,file_a,pool_b,file_b,hamming_distance,cross_split
dffd_a_train,1492_Allison_Scagliotti.jpg,diffface,1492_Allison_Scagliotti.jpg,0,True
dffd_a_train,14944_Cha_Seung-won.jpg,diffface,14944_Cha_Seung-won.jpg,0,True
dffd_a_train,14947_David_Zayas.jpg,diffface,14947_David_Zayas.jpg,0,True
dffd_a_train,14972_Vanessa_Hessler.jpg,diffface,14972_Vanessa_Hessler.jpg,0,True
dffd_a_train,14975_Gail_OGrady.jpg,diffface,14975_Gail_OGrady.jpg,0,True
dffd_a_train,1497_Judy_Reyes.jpg,diffface,1497_Judy_Reyes.jpg,0,True
dffd_a_train,14987_Louisa_Lytton.jpg,diffface,14987_Louisa_Lytton.jpg,0,True
dffd_a_train,14995_Leeza_Gibbons.jpg,diffface,14995_Leeza_Gibbons.jpg,0,True
dffd_a_train,15009_Rodrigo_Guirao_Diaz.jpg,dffd_a_train,7631_Rodrigo_Guirao_Diaz.jpg,0,False
dffd_a_train,15009_Rodrigo_Guirao_Diaz.jpg,diffface,7631_Rodrigo_Guirao_Diaz.jpg,0,True
dffd_a_train,15020_Ali_Lohan.jpg,diffface,15020_Ali_Lohan.jpg,0,True
dffd_a_train,1503_Bettina_Zimmermann.jpg,diffface,1503_Bettina_Zimmermann.jpg,0,True
dffd_a_train,15053_Patricia_Kaas.jpg,diffface,15053_Patricia_Kaas.jpg,0,True
dffd_a_train,15067_Claudia_Winkleman.jpg,diffface,15067_Claudia_Winkleman.jpg,0,True
dffd_a_train,15090_Diana_Vickers.jpg,diffface,15090_Diana_Vickers.jpg,0,True
dffd_a_train,15103_Laura_Esquivel.jpg,diffface,15103_Laura_Esquivel.jpg,0,True
dffd_a_train,15119_Susan_George.jpg,diffface,15119_Susan_George.jpg,0,True
dffd_a_train,15139_Evangeline_Lilly.jpg,dffd_a_train,16972_Evangeline_Lilly.jpg,4,False
dffd_a_train,15153_Chloe_Grace_Moretz.jpg,diffface,15153_Chloe_Grace_Moretz.jpg,0,True
dffd_a_train,15200_Manu_Bennett.jpg,dffd_a_train,19727_Manu_Bennett.jpg,0,False
dffd_a_train,15202_Stella_Schnabel.jpg,dffd_a_train,23605_Stella_Schnabel.jpg,4,False
dffd_a_train,15205_Karen_Minier.jpg,diffface,15205_Karen_Minier.jpg,0,True
dffd_a_train,15221_Amy_Locane.jpg,diffface,15221_Amy_Locane.jpg,0,True
dffd_a_train,15222_Andrea_Osvart.jpg,diffface,15222_Andrea_Osvart.jpg,0,True
dffd_a_train,1525_Christina_Koletsa.jpg,diffface,1525_Christina_Koletsa.jpg,0,True
dffd_a_train,15266_Bipasha_Basu.jpg,diffface,15266_Bipasha_Basu.jpg,0,True
dffd_a_train,15278_Ali_MacGraw.jpg,diffface,15278_Ali_MacGraw.jpg,0,True
dffd_a_train,15287_Helen_Flanagan.jpg,dffd_a_train,15884_Helen_Flanagan.jpg,4,False
dffd_a_train,15296_Ian_Ziering.jpg,diffface,15296_Ian_Ziering.jpg,0,True
dffd_a_train,15309_Petula_Clark.jpg,diffface,15309_Petula_Clark.jpg,0,True
dffd_a_train,15313_ATB.jpg,dffd_a_train,15314_ATB.jpg,0,False
dffd_a_train,15313_ATB.jpg,diffface,15313_ATB.jpg,0,True
dffd_a_train,15313_ATB.jpg,diffface,15314_ATB.jpg,0,True
dffd_a_train,15314_ATB.jpg,diffface,15313_ATB.jpg,0,True
dffd_a_train,15314_ATB.jpg,diffface,15314_ATB.jpg,0,True
dffd_a_train,15325_Chris_Garver.jpg,diffface,15325_Chris_Garver.jpg,0,True
dffd_a_train,1533_Fedor_Bondarchuk.jpg,diffface,1533_Fedor_Bondarchuk.jpg,0,True
dffd_a_train,15357_Lauren_Koslow.jpg,diffface,15357_Lauren_Koslow.jpg,0,True
dffd_a_train,15379_Heather_Tom.jpg,diffface,15379_Heather_Tom.jpg,0,True
dffd_a_train,15399_Becki_Newton.jpg,diffface,15399_Becki_Newton.jpg,0,True
dffd_a_train,15430_Munro_Chambers.jpg,diffface,15430_Munro_Chambers.jpg,0,True
dffd_a_train,15445_Lance_Gross.jpg,diffface,15445_Lance_Gross.jpg,0,True
dffd_a_train,15451_Henry_Simmons.jpg,diffface,15451_Henry_Simmons.jpg,0,True
dffd_a_train,15465_Charisma_Carpenter.jpg,diffface,15465_Charisma_Carpenter.jpg,0,True
dffd_a_train,15470_Jennifer_Lamiraqui.jpg,dffd_a_train,21816_Jennifer_Lamiraqui.jpg,2,False
dffd_a_train,15470_Jennifer_Lamiraqui.jpg,diffface,21816_Jennifer_Lamiraqui.jpg,2,True
dffd_a_train,15483_Aaron_Neville.jpg,dffd_a_train,7591_Aaron_Neville.jpg,4,False
dffd_a_train,15483_Aaron_Neville.jpg,diffface,15483_Aaron_Neville.jpg,0,True
dffd_a_train,15496_Alessandra_Torresani.jpg,diffface,15496_Alessandra_Torresani.jpg,0,True
dffd_a_train,15500_Julia_Voth.jpg,diffface,15500_Julia_Voth.jpg,0,True
dffd_a_train,15508_Ashley_Massaro.jpg,diffface,15508_Ashley_Massaro.jpg,0,True
dffd_a_train,15513_Leo_Gregory.jpg,diffface,15513_Leo_Gregory.jpg,0,True
dffd_a_train,15519_Carroll_Baker.jpg,diffface,15519_Carroll_Baker.jpg,0,True
dffd_a_train,15529_Mylene_Demongeot.jpg,diffface,15529_Mylene_Demongeot.jpg,0,True
dffd_a_train,15530_Chandler_Canterbury.jpg,diffface,15530_Chandler_Canterbury.jpg,0,True
dffd_a_train,15536_Anastacia.jpg,diffface,15536_Anastacia.jpg,0,True
dffd_a_train,1556_Lydia_Hearst.jpg,diffface,1556_Lydia_Hearst.jpg,0,True
dffd_a_train,15589_Maiara_Walsh.jpg,diffface,15589_Maiara_Walsh.jpg,0,True
dffd_a_train,15601_Robin_Thicke.jpg,diffface,15601_Robin_Thicke.jpg,0,True
dffd_a_train,15607_Deanna_Miller.jpg,diffface,15607_Deanna_Miller.jpg,0,True
dffd_a_train,15624_Juliana_Martins.jpg,diffface,15624_Juliana_Martins.jpg,0,True
dffd_a_train,15626_Luis_Miguel.jpg,diffface,15626_Luis_Miguel.jpg,0,True
dffd_a_train,1562_Mia_Farrow.jpg,diffface,1562_Mia_Farrow.jpg,0,True
dffd_a_train,15640_Simon_Woods.jpg,diffface,15640_Simon_Woods.jpg,0,True
dffd_a_train,15651_Antony_Costa.jpg,diffface,15651_Antony_Costa.jpg,0,True
dffd_a_train,15666_Matt_Davis.jpg,diffface,15666_Matt_Davis.jpg,0,True
dffd_a_train,15667_Amber_Rose.jpg,diffface,15667_Amber_Rose.jpg,0,True
dffd_a_train,15684_Adam_Irigoyen.jpg,diffface,15684_Adam_Irigoyen.jpg,0,True
dffd_a_train,15696_Jacques_Brel.jpg,diffface,15696_Jacques_Brel.jpg,0,True
dffd_a_train,15707_Nadine_Coyle.jpg,diffface,15707_Nadine_Coyle.jpg,0,True
dffd_a_train,15723_Italia_Ricci.jpg,diffface,15723_Italia_Ricci.jpg,0,True
dffd_a_train,15753_Kira_Miro.jpg,diffface,15753_Kira_Miro.jpg,0,True
dffd_a_train,15771_Zhanna_Friske.jpg,diffface,15771_Zhanna_Friske.jpg,0,True
dffd_a_train,15778_Gabriel_Aubry.jpg,diffface,15778_Gabriel_Aubry.jpg,0,True
dffd_a_train,15787_Miho_Yabe.jpg,diffface,15787_Miho_Yabe.jpg,0,True
dffd_a_train,15793_Meg_Matthews.jpg,diffface,15793_Meg_Matthews.jpg,0,True
dffd_a_train,15804_Nikki_Ziering.jpg,dffd_a_train,5162_Nikki_Ziering.jpg,0,False
dffd_a_train,15804_Nikki_Ziering.jpg,dffd_a_train,5163_Nikki_Benz.jpg,0,False
dffd_a_train,15831_Kate_King.jpg,diffface,15831_Kate_King.jpg,0,True
dffd_a_train,15858_Melvil_Poupaud.jpg,dffd_a_train,15859_Melvil_Poupaud.jpg,0,False
dffd_a_train,15858_Melvil_Poupaud.jpg,diffface,15859_Melvil_Poupaud.jpg,0,True
dffd_a_train,15859_Melvil_Poupaud.jpg,diffface,15859_Melvil_Poupaud.jpg,0,True
dffd_a_train,15863_Mike_Epps.jpg,diffface,15863_Mike_Epps.jpg,0,True
dffd_a_train,15876_Pat_Boone.jpg,dffd_a_train,16883_Pat_Boone.jpg,2,False
dffd_a_train,15879_Richard_Burton.jpg,diffface,15879_Richard_Burton.jpg,0,True
dffd_a_train,15880_Ashley_Hinshaw.jpg,diffface,15880_Ashley_Hinshaw.jpg,0,True
dffd_a_train,15895_Marc_Jacobs.jpg,diffface,15895_Marc_Jacobs.jpg,0,True
dffd_a_train,15898_Nora_Zehetner.jpg,dffd_a_train,16027_Nora_Zehetner.jpg,0,False
dffd_a_train,15906_Randy_Harrison.jpg,diffface,15906_Randy_Harrison.jpg,0,True
dffd_a_train,1591_Ann_Coulter.jpg,diffface,1591_Ann_Coulter.jpg,0,True
dffd_a_train,15921_Lamorne_Morris.jpg,diffface,15921_Lamorne_Morris.jpg,0,True
dffd_a_train,15932_Danny_Worsnop.jpg,diffface,15932_Danny_Worsnop.jpg,0,True
dffd_a_train,15973_Sonya_Kraus.jpg,diffface,15973_Sonya_Kraus.jpg,0,True
dffd_a_train,15985_Mirjam_Weichselbraun.jpg,diffface,15985_Mirjam_Weichselbraun.jpg,0,True
dffd_a_train,16051_Sandy_Denny.jpg,diffface,16051_Sandy_Denny.jpg,0,True
dffd_a_train,16093_Herika_Noronha.jpg,diffface,16093_Herika_Noronha.jpg,0,True
dffd_a_train,16098_Elise_Crombez.jpg,dffd_a_train,5759_Rachael_Ray.jpg,4,False
dffd_a_train,16141_Chelsea_Handler.jpg,diffface,16141_Chelsea_Handler.jpg,0,True
dffd_a_train,1615_Ernest_Borgnine.jpg,dffd_a_train,4362_Ernest_Borgnine.jpg,0,False
dffd_a_train,16169_Matt_Czuchry.jpg,diffface,16169_Matt_Czuchry.jpg,0,True
dffd_a_train,1617_Sarah_Thompson.jpg,diffface,1617_Sarah_Thompson.jpg,0,True
dffd_a_train,16186_Zuzanna_Bijoch.jpg,diffface,16186_Zuzanna_Bijoch.jpg,0,True
dffd_a_train,16188_Ayrton_Senna.jpg,diffface,16188_Ayrton_Senna.jpg,0,True
dffd_a_train,16213_Jodi_Gordon.jpg,dffd_a_train,16772_Chelsea_Handler.jpg,4,False
dffd_a_train,16221_Vahina_Giocante.jpg,diffface,16221_Vahina_Giocante.jpg,0,True
dffd_a_train,16244_Anna_Chlumsky.jpg,diffface,16244_Anna_Chlumsky.jpg,0,True
dffd_a_train,16247_Elizabeth_Daily.jpg,diffface,16247_Elizabeth_Daily.jpg,0,True
dffd_a_train,16251_Lance_Kerwin.jpg,diffface,16251_Lance_Kerwin.jpg,0,True
dffd_a_train,1625_Christie_Brinkley.jpg,diffface,1625_Christie_Brinkley.jpg,0,True
dffd_a_train,16286_Kaya_Scodelario.jpg,dffd_a_train,22708_Kaya_Scodelario.jpg,2,False
dffd_a_train,16289_Isabel_Lucas.jpg,dffd_a_train,7911_Isabel_Lucas.jpg,2,False
dffd_a_train,16290_Klara_Wester.jpg,diffface,16290_Klara_Wester.jpg,0,True
dffd_a_train,16293_Dima_Bilan.jpg,diffface,16293_Dima_Bilan.jpg,0,True
dffd_a_train,16369_Mariacarla_Boscono.jpg,diffface,16369_Mariacarla_Boscono.jpg,0,True
dffd_a_train,16370_Ana_Beatriz_Barros.jpg,diffface,16370_Ana_Beatriz_Barros.jpg,0,True
dffd_a_train,16390_Alice_Greczyn.jpg,diffface,16390_Alice_Greczyn.jpg,0,True
dffd_a_train,16413_Cole_Sprouse.jpg,diffface,16413_Cole_Sprouse.jpg,0,True
dffd_a_train,16427_Billy_Burke.jpg,diffface,16427_Billy_Burke.jpg,0,True
dffd_a_train,16452_Nina_Agdal.jpg,diffface,16452_Nina_Agdal.jpg,0,True
dffd_a_train,16455_Alice_Greczyn.jpg,diffface,16455_Alice_Greczyn.jpg,0,True
dffd_a_train,16465_Leon_Thomas_III.jpg,diffface,16465_Leon_Thomas_III.jpg,0,True
dffd_a_train,1646_John_Payne.jpg,diffface,1646_John_Payne.jpg,0,True
dffd_a_train,16474_M_Pokora.jpg,diffface,16474_M_Pokora.jpg,0,True
dffd_a_train,16513_Vica_Kerekes.jpg,dffd_a_train,22944_Vica_Kerekes.jpg,0,False
dffd_a_train,16558_Claire_Holt.jpg,diffface,16558_Claire_Holt.jpg,0,True
dffd_a_train,16568_Kendall_Jenner.jpg,dffd_a_train,1961_Kendall_Jenner.jpg,2,False
dffd_a_train,16587_Robert_Gates.jpg,diffface,16587_Robert_Gates.jpg,0,True
dffd_a_train,16611_John_Stamos.jpg,diffface,16611_John_Stamos.jpg,0,True
dffd_a_train,16619_Jim_Reeves.jpg,diffface,16619_Jim_Reeves.jpg,0,True
dffd_a_train,16662_David_Gallagher.jpg,diffface,16662_David_Gallagher.jpg,0,True
dffd_a_train,16669_Danica_McKellar.jpg,dffd_a_train,29591_Deanna_Pappas.jpg,4,False
dffd_a_train,16670_Marvin_Humes.jpg,diffface,16670_Marvin_Humes.jpg,0,True
dffd_a_train,16694_Ashley_Jones.jpg,diffface,16694_Ashley_Jones.jpg,0,True
dffd_a_train,16697_Bregje_Heinen.jpg,diffface,16697_Bregje_Heinen.jpg,0,True
dffd_a_train,16704_John_Enos_III.jpg,diffface,16704_John_Enos_III.jpg,0,True
dffd_a_train,1675_Daniella_Monet.jpg,diffface,1675_Daniella_Monet.jpg,0,True
dffd_a_train,16765_Farrah_Fawcett.jpg,diffface,16765_Farrah_Fawcett.jpg,0,True
dffd_a_train,16767_Mackenzie_Rosman.jpg,diffface,16767_Mackenzie_Rosman.jpg,0,True
dffd_a_train,16776_Laura_Harris.jpg,diffface,16776_Laura_Harris.jpg,0,True
dffd_a_train,16785_Hofit_Golan.jpg,diffface,16785_Hofit_Golan.jpg,0,True
dffd_a_train,167_Bobby_Brown.jpg,diffface,167_Bobby_Brown.jpg,0,True
dffd_a_train,16801_Amanda_Moore.jpg,diffface,16801_Amanda_Moore.jpg,0,True
dffd_a_train,16817_Jonathan_Bennett.jpg,diffface,16817_Jonathan_Bennett.jpg,0,True
dffd_a_train,16859_Angel_Faith.jpg,diffface,16859_Angel_Faith.jpg,0,True
dffd_a_train,16885_Anna_Karina.jpg,dffd_a_train,23687_Anna_Karina.jpg,0,False
dffd_a_train,16906_Jessica_Tandy.jpg,diffface,16906_Jessica_Tandy.jpg,0,True
dffd_a_train,16916_Jan_Smit.jpg,diffface,16916_Jan_Smit.jpg,0,True
dffd_a_train,16922_Elisabeth_Van_Tergouw.jpg,diffface,16922_Elisabeth_Van_Tergouw.jpg,0,True
dffd_a_train,16949_Danielle_Knudson.jpg,dffd_a_train,23631_Danielle_Knudson.jpg,2,False
dffd_a_train,16949_Danielle_Knudson.jpg,diffface,23631_Danielle_Knudson.jpg,2,True
dffd_a_train,16961_Ellie_Goulding.jpg,dffd_a_train,17943_Ellie_Goulding.jpg,4,False
dffd_a_train,16984_Mayim_Bialik.jpg,diffface,16984_Mayim_Bialik.jpg,0,True
dffd_a_train,17007_Barry_Gibb.jpg,diffface,17007_Barry_Gibb.jpg,0,True
dffd_a_train,17014_David_Cook.jpg,diffface,17014_David_Cook.jpg,0,True
dffd_a_train,17036_James_Kyson-Lee.jpg,diffface,17036_James_Kyson-Lee.jpg,0,True
dffd_a_train,17056_Chloe_Gosselin.jpg,diffface,17056_Chloe_Gosselin.jpg,0,True
dffd_a_train,17075_Jacques_Brel.jpg,diffface,17075_Jacques_Brel.jpg,0,True
dffd_a_train,17085_Melvil_Poupaud.jpg,diffface,17085_Melvil_Poupaud.jpg,0,True
dffd_a_train,17090_Dave_Chappelle.jpg,diffface,17090_Dave_Chappelle.jpg,0,True
dffd_a_train,1709_Vivien_Leigh.jpg,diffface,1709_Vivien_Leigh.jpg,0,True
dffd_a_train,17124_Jonathan_Groff.jpg,dffd_a_train,25808_Jonathan_Groff.jpg,0,False
dffd_a_train,17142_Jillian_Michaels.jpg,diffface,17142_Jillian_Michaels.jpg,0,True
dffd_a_train,17148_Zarine_Khan.jpg,diffface,17148_Zarine_Khan.jpg,0,True
dffd_a_train,17154_Joshua_Bowman.jpg,diffface,17154_Joshua_Bowman.jpg,0,True
dffd_a_train,17216_Natasha_Hamilton.jpg,dffd_a_train,7563_Natasha_Hamilton.jpg,2,False
dffd_a_train,17231_Nina_Moghaddam.jpg,diffface,17231_Nina_Moghaddam.jpg,0,True
dffd_a_train,1723_Jana_Pallaske.jpg,diffface,1723_Jana_Pallaske.jpg,0,True
dffd_a_train,17247_Brandi_Brandt.jpg,diffface,17247_Brandi_Brandt.jpg,0,True
dffd_a_train,1724_Sarah_Lancaster.jpg,diffface,1724_Sarah_Lancaster.jpg,0,True
dffd_a_train,17250_Dieter_Bohlen.jpg,dffd_a_train,17487_Dieter_Bohlen.jpg,4,False
dffd_a_train,17265_Will_i_Am.jpg,diffface,17265_Will_i_Am.jpg,0,True
dffd_a_train,1726_Tiziano_Ferro.jpg,diffface,1726_Tiziano_Ferro.jpg,0,True
dffd_a_train,17285_Torrey_DeVitto.jpg,diffface,17285_Torrey_DeVitto.jpg,0,True
dffd_a_train,17306_Hudson_Leick.jpg,dffd_a_train,774_Hudson_Leick.jpg,4,False
dffd_a_train,17314_Catherine_Spaak.jpg,diffface,17314_Catherine_Spaak.jpg,0,True
dffd_a_train,17320_Mario_Lopez.jpg,diffface,17320_Mario_Lopez.jpg,0,True
dffd_a_train,17338_Nimue_Smit.jpg,dffd_a_train,17485_Nimue_Smit.jpg,0,False
dffd_a_train,17343_Yigit_ozsener.jpg,diffface,17343_Yigit_ozsener.jpg,0,True
dffd_a_train,17377_Draco_Rosa.jpg,dffd_a_train,28657_Draco_Rosa.jpg,4,False
dffd_a_train,17383_William_Petersen.jpg,diffface,17383_William_Petersen.jpg,0,True
dffd_a_train,173_Siri_Tollerod.jpg,diffface,173_Siri_Tollerod.jpg,0,True
dffd_a_train,17492_Vanessa_Zima.jpg,diffface,17492_Vanessa_Zima.jpg,0,True
dffd_a_train,17512_Rick_Malambri.jpg,diffface,17512_Rick_Malambri.jpg,0,True
dffd_a_train,17519_Ivana_Milicevic.jpg,diffface,17519_Ivana_Milicevic.jpg,0,True
dffd_a_train,1751_Gianne_Albertoni.jpg,diffface,1751_Gianne_Albertoni.jpg,0,True
dffd_a_train,17529_Jae-Won_Kim.jpg,diffface,17529_Jae-Won_Kim.jpg,0,True
dffd_a_train,17543_Anna_Falchi.jpg,diffface,17543_Anna_Falchi.jpg,0,True
dffd_a_train,17550_Olly_Murs.jpg,diffface,17550_Olly_Murs.jpg,0,True
dffd_a_train,17558_Mathias_Lauridsen.jpg,dffd_a_train,4218_Mathias_Lauridsen.jpg,2,False
dffd_a_train,17558_Mathias_Lauridsen.jpg,diffface,4218_Mathias_Lauridsen.jpg,2,True
dffd_a_train,17561_Elisabeth_Van_Tergouw.jpg,diffface,17561_Elisabeth_Van_Tergouw.jpg,0,True
dffd_a_train,1756_Laura_Garrett.jpg,dffd_a_train,1757_Janeta_Samp.jpg,0,False
dffd_a_train,17585_Vasiliy_Stepanov.jpg,diffface,17585_Vasiliy_Stepanov.jpg,0,True
dffd_a_train,1761_Alison_Eastwood.jpg,diffface,1761_Alison_Eastwood.jpg,0,True
dffd_a_train,17636_Deanna_Pappas.jpg,diffface,17636_Deanna_Pappas.jpg,0,True
dffd_a_train,17662_Ivi_Adamou.jpg,diffface,17662_Ivi_Adamou.jpg,0,True
dffd_a_train,17680_Marie-Jose_Nat.jpg,diffface,17680_Marie-Jose_Nat.jpg,0,True
dffd_a_train,17696_Marina_Lambrini_Diamandis.jpg,diffface,17696_Marina_Lambrini_Diamandis.jpg,0,True
dffd_a_train,17697_Tarkan.jpg,dffd_a_train,502_Tarkan.jpg,4,False
dffd_a_train,1770_Stacey_Dash.jpg,diffface,1770_Stacey_Dash.jpg,0,True
dffd_a_train,17732_Maite_Perroni.jpg,diffface,17732_Maite_Perroni.jpg,0,True
dffd_a_train,1777_Gloria_Estefan.jpg,diffface,1777_Gloria_Estefan.jpg,0,True
dffd_a_train,17789_Mylene_Demongeot.jpg,diffface,17789_Mylene_Demongeot.jpg,0,True
dffd_a_train,17800_Carolina_Cerezuela.jpg,diffface,17800_Carolina_Cerezuela.jpg,0,True
dffd_a_train,1780_Grigoris_Arnaoutoglou.jpg,diffface,1780_Grigoris_Arnaoutoglou.jpg,0,True
dffd_a_train,17815_Dioni_Tabbers.jpg,diffface,17815_Dioni_Tabbers.jpg,0,True
dffd_a_train,17820_David_Cook.jpg,diffface,17820_David_Cook.jpg,0,True
dffd_a_train,17842_Jennifer_Hawkins.jpg,diffface,17842_Jennifer_Hawkins.jpg,0,True
dffd_a_train,17852_Will_i_Am.jpg,diffface,17852_Will_i_Am.jpg,0,True
dffd_a_train,17853_Jean_Shrimpton.jpg,diffface,17853_Jean_Shrimpton.jpg,0,True
dffd_a_train,17864_Wyclef_Jean.jpg,diffface,17864_Wyclef_Jean.jpg,0,True
dffd_a_train,17870_Gabriel_Aubry.jpg,diffface,17870_Gabriel_Aubry.jpg,0,True
dffd_a_train,1787_Parminder_Nagra.jpg,diffface,1787_Parminder_Nagra.jpg,0,True
dffd_a_train,17912_Joe_Hart.jpg,diffface,17912_Joe_Hart.jpg,0,True
dffd_a_train,17927_Hye-sun_Koo.jpg,diffface,17927_Hye-sun_Koo.jpg,0,True
dffd_a_train,17956_Kenton_Duty.jpg,diffface,17956_Kenton_Duty.jpg,0,True
dffd_a_train,17966_Billy_Unger.jpg,dffd_a_train,9689_Billy_Unger.jpg,0,False
dffd_a_train,17992_Joe_Montana.jpg,diffface,17992_Joe_Montana.jpg,0,True
dffd_a_train,18000_Noah_Lindsey_Cyrus.jpg,diffface,18000_Noah_Lindsey_Cyrus.jpg,0,True
dffd_a_train,18006_Noa_Tishby.jpg,diffface,18006_Noa_Tishby.jpg,0,True
dffd_a_train,18007_Corinne_Bailey_Rae.jpg,diffface,18007_Corinne_Bailey_Rae.jpg,0,True
dffd_a_train,18013_Craig_Horner.jpg,dffd_a_train,4344_Craig_Horner.jpg,2,False
dffd_a_train,18013_Craig_Horner.jpg,diffface,18013_Craig_Horner.jpg,0,True
dffd_a_train,1803_Jonathan_Tucker.jpg,diffface,1803_Jonathan_Tucker.jpg,0,True
dffd_a_train,18041_Priscilla_Barnes.jpg,diffface,18041_Priscilla_Barnes.jpg,0,True
dffd_a_train,18058_Ellie_Goulding.jpg,dffd_a_train,3903_Ellie_Goulding.jpg,4,False
dffd_a_train,18058_Ellie_Goulding.jpg,diffface,3903_Ellie_Goulding.jpg,4,True
dffd_a_train,1805_Fernanda_Romero.jpg,diffface,1805_Fernanda_Romero.jpg,0,True
dffd_a_train,1810_Anna_Gunn.jpg,diffface,1810_Anna_Gunn.jpg,0,True
dffd_a_train,18111_Peter_Frampton.jpg,diffface,18111_Peter_Frampton.jpg,0,True
dffd_a_train,18125_Sheckler.jpg,diffface,18125_Sheckler.jpg,0,True
dffd_a_train,18146_Anthony_Quinn.jpg,diffface,18146_Anthony_Quinn.jpg,0,True
dffd_a_train,1815_Sam_Witwer.jpg,diffface,1815_Sam_Witwer.jpg,0,True
dffd_a_train,18195_Sibel_Kekilli.jpg,diffface,18195_Sibel_Kekilli.jpg,0,True
dffd_a_train,18215_Jonathan_Bennett.jpg,diffface,18215_Jonathan_Bennett.jpg,0,True
dffd_a_train,18238_Lisa_Cazzulimi.jpg,diffface,18238_Lisa_Cazzulimi.jpg,0,True
dffd_a_train,18247_Christine_Bleakley.jpg,diffface,18247_Christine_Bleakley.jpg,0,True
dffd_a_train,18273_Mia_Farrow.jpg,dffd_a_train,4635_Mia_Farrow.jpg,2,False
dffd_a_train,18283_Sam_Witwer.jpg,dffd_a_train,22102_Hyapatia_Lee.jpg,4,False
dffd_a_train,18283_Sam_Witwer.jpg,diffface,22102_Hyapatia_Lee.jpg,4,True
dffd_a_train,1828_Alona_Tal.jpg,diffface,1828_Alona_Tal.jpg,0,True
dffd_a_train,1832_Lisa_Foiles.jpg,diffface,1832_Lisa_Foiles.jpg,0,True
dffd_a_train,18361_Kunal_Nayyar.jpg,diffface,18361_Kunal_Nayyar.jpg,0,True
dffd_a_train,18362_Stella_Hudgens.jpg,diffface,18362_Stella_Hudgens.jpg,0,True
dffd_a_train,18367_Chad_Everett.jpg,diffface,18367_Chad_Everett.jpg,0,True
dffd_a_train,18382_Ashley_Tesoro.jpg,dffd_a_train,6334_Katie_Lee_Joel.jpg,4,False
dffd_a_train,18397_Gauhar_Khan.jpg,diffface,18397_Gauhar_Khan.jpg,0,True
dffd_a_train,18408_Patrick_DeMarchelier.jpg,diffface,18408_Patrick_DeMarchelier.jpg,0,True
dffd_a_train,18417_Stephane_Sirkis.jpg,diffface,18417_Stephane_Sirkis.jpg,0,True
dffd_a_train,18437_Patrick_J_Adams.jpg,diffface,18437_Patrick_J_Adams.jpg,0,True
dffd_a_train,18449_Marta_Zmuda.jpg,diffface,18449_Marta_Zmuda.jpg,0,True
dffd_a_train,1845_Elisabetta_Canalis.jpg,dffd_a_train,2765_Elisabetta_Canalis.jpg,2,False
dffd_a_train,18492_Christian_Serratos.jpg,diffface,18492_Christian_Serratos.jpg,0,True
dffd_a_train,18495_Gojko_Mitic.jpg,diffface,18495_Gojko_Mitic.jpg,0,True
dffd_a_train,1849_Lisa_Seiffert.jpg,diffface,1849_Lisa_Seiffert.jpg,0,True
dffd_a_train,18502_Johanna_Lundback.jpg,diffface,18502_Johanna_Lundback.jpg,0,True
dffd_a_train,18509_Melissa_Giraldo.jpg,dffd_a_train,25168_Melissa_Giraldo.jpg,4,False
dffd_a_train,1850_Jeffrey_Hunter.jpg,dffd_a_train,3568_Jeffrey_Hunter.jpg,2,False
dffd_a_train,1851_Jacques_Brel.jpg,diffface,1851_Jacques_Brel.jpg,0,True
dffd_a_train,18520_Deepak_Chopra.jpg,diffface,18520_Deepak_Chopra.jpg,0,True
dffd_a_train,18526_Eugenia_Silva.jpg,diffface,18526_Eugenia_Silva.jpg,0,True
dffd_a_train,18539_Edward_Asner.jpg,diffface,18539_Edward_Asner.jpg,0,True
dffd_a_train,18566_Ryan_Starr.jpg,diffface,18566_Ryan_Starr.jpg,0,True
dffd_a_train,18571_Summer_Altice.jpg,diffface,18571_Summer_Altice.jpg,0,True
dffd_a_train,18574_Vanessa_Villela.jpg,diffface,18574_Vanessa_Villela.jpg,0,True
dffd_a_train,1857_Glen_Campbell.jpg,dffd_a_train,19209_Glen_Campbell.jpg,4,False
dffd_a_train,18581_Sonya_Kraus.jpg,diffface,18581_Sonya_Kraus.jpg,0,True
dffd_a_train,18614_Sarah_Thompson.jpg,diffface,18614_Sarah_Thompson.jpg,0,True
dffd_a_train,18637_Lucas_Mutinelli.jpg,diffface,18637_Lucas_Mutinelli.jpg,0,True
dffd_a_train,18650_Gregg_Sulkin.jpg,dffd_a_train,18837_Gregg_Sulkin.jpg,0,False
dffd_a_train,18650_Gregg_Sulkin.jpg,diffface,18650_Gregg_Sulkin.jpg,0,True
dffd_a_train,18665_Abi_Titmuss.jpg,dffd_a_train,20678_Abi_Titmuss.jpg,2,False
dffd_a_train,18675_Ross_Lynch.jpg,diffface,18675_Ross_Lynch.jpg,0,True
dffd_a_train,18687_Mike_Epps.jpg,dffd_a_train,8376_Mike_Epps.jpg,4,False
dffd_a_train,1869_Mylene_Farmer.jpg,diffface,1869_Mylene_Farmer.jpg,0,True
dffd_a_train,18719_Sherri_Shepherd.jpg,diffface,18719_Sherri_Shepherd.jpg,0,True
dffd_a_train,18721_Leon_Thomas_III.jpg,diffface,18721_Leon_Thomas_III.jpg,0,True
