filename,original_filename,identity,source,gender,photo_taken,dob,face_score,second_face_score
24387909_1952-12-31_2010_Amos_Adamu.jpg,24387909_1952-12-31_2010.jpg,Amos Adamu,Wiki,1,2010,713319,#NAME?,
31311138_1931-10-15_1980_Amos_Bar.jpg,31311138_1931-10-15_1980.jpg,Amos Bar,Wiki,1,1980,705571,3.864195945,
4375834_1950-10-11_2008_Amos_Gitai.jpg,4375834_1950-10-11_2008.jpg,Amos Gitai,Wiki,1,2008,712507,5.163498784,
40899480_1936-11-05_2013_Amos_Yudan.jpg,40899480_1936-11-05_2013.jpg,Amos Yudan,Wiki,1,2013,707419,4.352460921,
4256847_1983-04-01_2009_Amr_Zaki.jpg,4256847_1983-04-01_2009.jpg,Amr Zaki,Wiki,1,2009,724367,3.871282485,
28324821_1983-08-20_2012_Amrita_Puri.jpg,28324821_1983-08-20_2012.jpg,Amrita Puri,Wiki,0,2012,724508,4.703187072,
35894655_1979-05-13_2013_Amruta_Subhash.jpg,35894655_1979-05-13_2013.jpg,Amruta Subhash,Wiki,0,2013,722948,5.666530587,
690735_1976-12-05_2012_Amy_Acker.jpg,690735_1976-12-05_2012.jpg,Amy Acker,Wiki,0,2012,722059,3.8576315,
704972_1964-06-22_2009_Amy_Brenneman.jpg,704972_1964-06-22_2009.jpg,Amy Brenneman,Wiki,0,2009,717510,3.424699713,
6312536_1962-10-26_2011_Amy_Chua.jpg,6312536_1962-10-26_2011.jpg,Amy Chua,Wiki,0,2011,716905,5.220002339,
1390650_1979-09-15_2006_Amy_Davidson.jpg,1390650_1979-09-15_2006.jpg,Amy Davidson,Wiki,0,2006,723073,4.997790211,
2379147_1992-04-15_2011_Amy_Diamond.jpg,2379147_1992-04-15_2011.jpg,Amy Diamond,Wiki,0,2011,727669,2.90471306,0.949270908
12789583_1974-08-21_2010_Amy_Fisher.jpg,12789583_1974-08-21_2010.jpg,Amy Fisher,Wiki,0,2010,721222,2.689498622,
372409_1957-04-13_2010_Amy_Goodman.jpg,372409_1957-04-13_2010.jpg,Amy Goodman,Wiki,0,2010,714883,4.85294389,
40195489_1995-07-04_2014_Amy_Hill.jpg,40195489_1995-07-04_2014.jpg,Amy Hill,Wiki,0,2014,728844,#NAME?,
1387133_1970-10-06_2015_Amy_Jo_Johnson.jpg,1387133_1970-10-06_2015.jpg,Amy Jo Johnson,Wiki,0,2015,719807,5.683972731,
24219016_1986-09-10_2006_Amy_Kane.jpg,24219016_1986-09-10_2006.jpg,Amy Kane,Wiki,0,2006,725625,1.901828535,1.131219672
3206186_1982-03-12_2011_Amy_LePeilbet.jpg,3206186_1982-03-12_2011.jpg,Amy LePeilbet,Wiki,0,2011,723982,3.556710574,
8239761_1981-12-13_2003_Amy_Lee.jpg,8239761_1981-12-13_2003.jpg,Amy Lee,Wiki,0,2003,723893,5.294621881,
11902870_1987-08-25_2013_Amy_Macdonald.jpg,11902870_1987-08-25_2013.jpg,Amy Macdonald,Wiki,0,2013,725974,1.106641954,0.745998173
655583_1964-04-12_2012_Amy_Ray.jpg,655583_1964-04-12_2012.jpg,Amy Ray,Wiki,0,2012,717439,1.325245739,
17856585_1980-08-25_2012_Amy_Reeder.jpg,17856585_1980-08-25_2012.jpg,Amy Reeder,Wiki,0,2012,723418,5.49625392,
11932247_1985-04-15_2011_Amy_Ried.jpg,11932247_1985-04-15_2011.jpg,Amy Ried,Wiki,0,2011,725112,3.461467001,
30354532_1977-06-12_2012_Amy_Vitale.jpg,30354532_1977-06-12_2012.jpg,Amy Vitale,Wiki,0,2012,722248,1.334231194,
939583_1983-09-14_2007_Amy_Winehouse.jpg,939583_1983-09-14_2007.jpg,Amy Winehouse,Wiki,0,2007,724533,2.781945676,
17815339_1989-07-28_2009_Amy_Yang.jpg,17815339_1989-07-28_2009.jpg,Amy Yang,Wiki,0,2009,726677,2.748253865,
40783111_1989-11-14_2011_Amelie_Rivat.jpg,40783111_1989-11-14_2011.jpg,Amélie Rivat,Wiki,0,2011,726786,5.543263887,
3320159_1955-04-25_2012_Americo_Gallego.jpg,3320159_1955-04-25_2012.jpg,Américo Gallego,Wiki,1,2012,714164,3.653627755,
22255382_1969-12-25_2006_AnNa_R..jpg,22255382_1969-12-25_2006.jpg,AnNa R.,Wiki,0,2006,719522,3.004676715,
5734971_1985-03-18_2010_Ana_Beatriz.jpg,5734971_1985-03-18_2010.jpg,Ana Beatriz,Wiki,0,2010,725084,4.794026445,
8982852_1934-09-12_1966_Ana_Bertha_Lepe.jpg,8982852_1934-09-12_1966.jpg,Ana Bertha Lepe,Wiki,0,1966,706634,1.817804546,
19152639_1992-11-25_2015_Ana_Bogdan.jpg,19152639_1992-11-25_2015.jpg,Ana Bogdan,Wiki,0,2015,727893,2.44193791,
12915126_1974-09-09_2009_Ana_Carolina.jpg,12915126_1974-09-09_2009.jpg,Ana Carolina,Wiki,0,2009,721241,2.406709045,
30127242_1944-09-22_2013_Ana_Dersidan-Ene-Pascu.jpg,30127242_1944-09-22_2013.jpg,Ana Derșidan-Ene-Pascu,Wiki,0,2013,710297,5.254021749,
42071442_1988-08-01_2013_Ana_Girardot.jpg,42071442_1988-08-01_2013.jpg,Ana Girardot,Wiki,0,2013,726316,5.987231492,
836500_1977-03-04_2007_Ana_Guevara.jpg,836500_1977-03-04_2007.jpg,Ana Guevara,Wiki,0,2007,722148,#NAME?,
8683370_1986-12-28_2006_Ana_Jelusic.jpg,8683370_1986-12-28_2006.jpg,Ana Jelušić,Wiki,0,2006,725734,5.757925352,
3873785_1977-10-04_2006_Ana_Johnsson.jpg,3873785_1977-10-04_2006.jpg,Ana Johnsson,Wiki,0,2006,722362,1.267095346,
38242110_1997-12-27_2015_Ana_Konjuh.jpg,38242110_1997-12-27_2015.jpg,Ana Konjuh,Wiki,0,2015,729751,4.726133531,
357269_1959-04-11_2008_Ana_Maria_Polo.jpg,357269_1959-04-11_2008.jpg,Ana María Polo,Wiki,0,2008,715611,3.57188162,
41156203_1983-02-20_2013_Ana_Matnadze.jpg,41156203_1983-02-20_2013.jpg,Ana Matnadze,Wiki,0,2013,724327,3.316981592,
1154589_1974-08-14_2005_Ana_Matronic.jpg,1154589_1974-08-14_2005.jpg,Ana Matronic,Wiki,0,2005,721215,2.48814639,
18348754_1960-10-04_2009_Ana_Patricia_Botin.jpg,18348754_1960-10-04_2009.jpg,Ana Patricia Botín,Wiki,0,2009,716153,4.525067453,
8286354_1984-12-28_2009_Ana_Rocha.jpg,8286354_1984-12-28_2009.jpg,Ana Rocha,Wiki,0,2009,725004,3.884211622,
5438686_1984-02-20_2003_Ana_Srebrnic.jpg,5438686_1984-02-20_2003.jpg,Ana Srebrnič,Wiki,0,2003,724692,1.782664816,
36337305_1983-11-18_2012_Ana_Subotic.jpg,36337305_1983-11-18_2012.jpg,Ana Subotić,Wiki,0,2012,724598,#NAME?,
1573809_1980-11-08_2011_Ana_Vidovic.jpg,1573809_1980-11-08_2011.jpg,Ana Vidović,Wiki,0,2011,723493,4.620238422,
28988954_1990-10-03_2011_Ana-Maria_Crnogorcevic.jpg,28988954_1990-10-03_2011.jpg,Ana-Maria Crnogorčević,Wiki,0,2011,727109,5.058205317,
46322912_1972-04-08_2013_Anabel_Balkenhol.jpg,46322912_1972-04-08_2013.jpg,Anabel Balkenhol,Wiki,0,2013,720357,3.491280722,
2577485_1983-05-14_2006_Anahi.jpg,2577485_1983-05-14_2006.jpg,Anahí,Wiki,0,2006,724410,3.872434508,
20302822_1988-11-09_2011_Analeigh_Tipton.jpg,20302822_1988-11-09_2011.jpg,Analeigh Tipton,Wiki,0,2011,726416,4.32303192,
13912974_1980-09-26_2012_Anand_Gandhi.jpg,13912974_1980-09-26_2012.jpg,Anand Gandhi,Wiki,1,2012,723450,3.587865287,
46444351_1961-09-27_2011_Ananda_Shankar_Jayant.jpg,46444351_1961-09-27_2011.jpg,Ananda Shankar Jayant,Wiki,0,2011,716511,5.389104512,
26214967_1989-04-30_2013_Anastasia_Bucsis.jpg,26214967_1989-04-30_2013.jpg,Anastasia Bucsis,Wiki,0,2013,726588,2.543143483,
42479052_1999-01-21_2015_Anastasia_Dmitrieva.jpg,42479052_1999-01-21_2015.jpg,Anastasia Dmitrieva,Wiki,0,2015,730141,2.338568266,
5077887_1980-05-05_2004_Anastasia_Gimazetdinova.jpg,5077887_1980-05-05_2004.jpg,Anastasia Gimazetdinova,Wiki,0,2004,723306,#NAME?,
32355238_1990-07-12_2014_Anastasia_Grymalska.jpg,32355238_1990-07-12_2014.jpg,Anastasia Grymalska,Wiki,0,2014,727026,2.675853639,
19025936_1991-11-22_2012_Anastasia_Ivankova.jpg,19025936_1991-11-22_2012.jpg,Anastasia Ivankova,Wiki,0,2012,727524,3.452744808,2.575553972
19343755_1995-03-17_2009_Anastasia_Martiusheva.jpg,19343755_1995-03-17_2009.jpg,Anastasia Martiusheva,Wiki,0,2009,728735,4.784576592,3.450248275
20847815_1980-04-17_2006_Anastasia_Mayo.jpg,20847815_1980-04-17_2006.jpg,Anastasia Mayo,Wiki,0,2006,723288,2.956869182,
36704233_1993-01-17_2012_Anastasia_Nazarenko.jpg,36704233_1993-01-17_2012.jpg,Anastasia Nazarenko,Wiki,0,2012,727946,1.637517123,1.632014692
19029755_1990-06-16_2015_Anastasia_Pivovarova.jpg,19029755_1990-06-16_2015.jpg,Anastasia Pivovarova,Wiki,0,2015,727000,1.839830721,
8075515_1986-08-28_2009_Anastasia_Platonova.jpg,8075515_1986-08-28_2009.jpg,Anastasia Platonova,Wiki,0,2009,725612,#NAME?,
6597458_1979-07-07_2007_Anastasios_Gousis.jpg,6597458_1979-07-07_2007.jpg,Anastasios Gousis,Wiki,1,2007,723003,#NAME?,
876374_1979-11-21_2011_Anastasiya_Kapachinskaya.jpg,876374_1979-11-21_2011.jpg,Anastasiya Kapachinskaya,Wiki,0,2011,723140,5.078461302,
19316459_1979-10-23_2008_Anastasiya_Markovich.jpg,19316459_1979-10-23_2008.jpg,Anastasiya Markovich,Wiki,0,2008,723111,3.017810853,1.671217802
34389746_1981-04-06_2012_Anastassia_Morkovkina.jpg,34389746_1981-04-06_2012.jpg,Anastassia Morkovkina,Wiki,0,2012,723642,4.077591705,
20725024_1938-01-17_1999_Anatol_Zhabotinsky.jpg,20725024_1938-01-17_1999.jpg,Anatol Zhabotinsky,Wiki,1,1999,707857,0.798161468,
34858154_1930-03-19_2008_Anatole_Beck.jpg,34858154_1930-03-19_2008.jpg,Anatole Beck,Wiki,1,2008,704996,1.573981129,
5735963_1941-02-01_2013_Anatoli_Firsov.jpg,5735963_1941-02-01_2013.jpg,Anatoli Firsov,Wiki,1,2013,708968,4.841607637,
560739_1938-06-02_2010_Anatoliy_Zlenko.jpg,560739_1938-06-02_2010.jpg,Anatoliy Zlenko,Wiki,1,2010,707993,3.460377929,
10126709_1954-08-17_2001_Anatoly_Kudryavitsky.jpg,10126709_1954-08-17_2001.jpg,Anatoly Kudryavitsky,Wiki,1,2001,713913,3.800314917,
31514409_1952-04-16_2007_Anatoly_Kvochur.jpg,31514409_1952-04-16_2007.jpg,Anatoly Kvochur,Wiki,1,2007,713060,3.788457942,
29676002_1978-03-08_2008_Anailson_Brito_Noleto.jpg,29676002_1978-03-08_2008.jpg,Anaílson Brito Noleto,Wiki,1,2008,722517,4.095119622,
4679379_1981-03-26_2010_Anais_Mitchell.jpg,4679379_1981-03-26_2010.jpg,Anaïs Mitchell,Wiki,0,2010,723631,2.652896516,
9729054_1993-03-10_2010_Anais_Morand.jpg,9729054_1993-03-10_2010.jpg,Anaïs Morand,Wiki,0,2010,727998,2.284964407,
37937622_1996-09-20_2012_Anais_Ventard.jpg,37937622_1996-09-20_2012.jpg,Anaïs Ventard,Wiki,0,2012,729288,1.938307792,
8689567_1982-08-24_2014_Anders_Bardal.jpg,8689567_1982-08-24_2014.jpg,Anders Bardal,Wiki,1,2014,724147,1.190792217,
44272830_1942-07-13_2010_Anders_Barany.jpg,44272830_1942-07-13_2010.jpg,Anders Bárány,Wiki,1,2010,709495,2.580764732,
40860075_1964-03-03_2010_Anders_Fager.jpg,40860075_1964-03-03_2010.jpg,Anders Fager,Wiki,1,2010,717399,#NAME?,
31984385_1981-05-29_2015_Anders_Holm.jpg,31984385_1981-05-29_2015.jpg,Anders Holm,Wiki,1,2015,723695,3.961061581,
2973388_1968-12-01_2009_Anders_Holmertz.jpg,2973388_1968-12-01_2009.jpg,Anders Holmertz,Wiki,1,2009,719133,2.191285749,
23033540_1990-07-18_2011_Anders_Konradsen.jpg,23033540_1990-07-18_2011.jpg,Anders Konradsen,Wiki,1,2011,727032,5.026591877,
13809225_1958-09-08_2005_Anders_Lundin.jpg,13809225_1958-09-08_2005.jpg,Anders Lundin,Wiki,1,2005,715396,4.100803296,
4577626_1948-08-08_2011_Anders_Wejryd.jpg,4577626_1948-08-08_2011.jpg,Anders Wejryd,Wiki,1,2011,711713,3.016816877,
4288926_1988-04-13_2013_Anderson.jpg,4288926_1988-04-13_2013.jpg,Anderson,Wiki,1,2013,726206,5.876077861,
961517_1968-09-10_2008_Andi_Herzog.jpg,961517_1968-09-10_2008.jpg,Andi Herzog,Wiki,1,2008,719051,4.265295822,
11399567_1986-02-12_2010_Andi_Lila.jpg,11399567_1986-02-12_2010.jpg,Andi Lila,Wiki,1,2010,725415,0.825468184,
32828212_1991-11-23_2012_Andik_Vermansyah.jpg,32828212_1991-11-23_2012.jpg,Andik Vermansyah,Wiki,1,2012,727525,4.448923146,
1469739_1961-10-23_1996_Andoni_Zubizarreta.jpg,1469739_1961-10-23_1996.jpg,Andoni Zubizarreta,Wiki,1,1996,716537,4.155601425,
1969704_1911-05-05_2006_Andor_Lilienthal.jpg,1969704_1911-05-05_2006.jpg,Andor Lilienthal,Wiki,1,2006,698103,0.81284469,
2452645_1986-08-22_2014_Andray_Blatche.jpg,2452645_1986-08-22_2014.jpg,Andray Blatche,Wiki,1,2014,725606,2.422288175,1.14100338
28780727_1984-07-12_2015_Andre_Begemann.jpg,28780727_1984-07-12_2015.jpg,Andre Begemann,Wiki,1,2015,724835,2.805602485,
846457_1962-07-01_2011_Andre_Braugher.jpg,846457_1962-07-01_2011.jpg,Andre Braugher,Wiki,1,2011,716788,3.350238238,
1289901_1979-05-12_2013_Andre_Carter.jpg,1289901_1979-05-12_2013.jpg,Andre Carter,Wiki,1,2013,722947,2.833970447,
22548440_1943-09-19_1962_Andre_Champagne.jpg,22548440_1943-09-19_1962.jpg,Andre Champagne,Wiki,1,1962,709928,3.52109944,
26546706_1991-09-19_2009_Andre_Dawkins.jpg,26546706_1991-09-19_2009.jpg,Andre Dawkins,Wiki,1,2009,727460,3.259277797,
20441194_1984-02-23_2011_Andre_Deveaux.jpg,20441194_1984-02-23_2011.jpg,Andre Deveaux,Wiki,1,2011,724695,#NAME?,
30561537_1993-08-10_2014_Andre_Drummond.jpg,30561537_1993-08-10_2014.jpg,Andre Drummond,Wiki,1,2014,728151,1.787090195,
35842939_1993-07-12_2011_Andre_Heidari.jpg,35842939_1993-07-12_2011.jpg,Andre Heidari,Wiki,1,2011,728122,2.977803585,1.244192487
2473948_1971-09-14_2009_Andre_Matos.jpg,2473948_1971-09-14_2009.jpg,Andre Matos,Wiki,1,2009,720150,#NAME?,
1285810_1976-03-19_2014_Andre_Miller.jpg,1285810_1976-03-19_2014.jpg,Andre Miller,Wiki,1,2014,721798,2.083695166,
1286754_1964-01-29_2009_Andre_Reed.jpg,1286754_1964-01-29_2009.jpg,Andre Reed,Wiki,1,2009,717365,3.073141752,
6229793_1968-07-18_2010_Andre_Royo.jpg,6229793_1968-07-18_2010.jpg,Andre Royo,Wiki,1,2010,718997,3.584270622,
8035864_1962-03-10_1993_Andre_Waters.jpg,8035864_1962-03-10_1993.jpg,Andre Waters,Wiki,1,1993,716675,2.664726629,
37072199_1993-05-09_2012_Andre_Wisdom.jpg,37072199_1993-05-09_2012.jpg,Andre Wisdom,Wiki,1,2012,728058,2.686699694,
40331502_1990-03-16_2009_Andre_Young.jpg,40331502_1990-03-16_2009.jpg,Andre Young,Wiki,1,2009,726908,1.725062128,
5223857_1961-04-05_2012_Andrea_Arnold.jpg,5223857_1961-04-05_2012.jpg,Andrea Arnold,Wiki,0,2012,716336,2.797253775,
7662352_1973-12-01_2004_Andrea_Bertolini.jpg,7662352_1973-12-01_2004.jpg,Andrea Bertolini,Wiki,1,2004,720959,1.819487776,
1590676_1990-03-04_2009_Andrea_Bowen.jpg,1590676_1990-03-04_2009.jpg,Andrea Bowen,Wiki,0,2009,726896,3.41288513,
47030236_1992-01-31_2014_Andrea_Collarini.jpg,47030236_1992-01-31_2014.jpg,Andrea Collarini,Wiki,1,2014,727594,3.016561185,
41625416_1997-03-24_2013_Andrea_Davidovich.jpg,41625416_1997-03-24_2013.jpg,Andrea Davidovich,Wiki,0,2013,729473,#NAME?,
15892486_1985-06-17_2009_Andrea_Demirovic.jpg,15892486_1985-06-17_2009.jpg,Andrea Demirović,Wiki,0,2009,725175,4.578580583,
7998183_1981-09-11_2011_Andrea_Dossena.jpg,7998183_1981-09-11_2011.jpg,Andrea Dossena,Wiki,1,2011,723800,4.951160769,
10853140_1986-03-23_2010_Andrea_Dovizioso.jpg,10853140_1986-03-23_2010.jpg,Andrea Dovizioso,Wiki,1,2010,725454,4.033525284,
7520414_1965-09-13_2010_Andrea_Echeverri.jpg,7520414_1965-09-13_2010.jpg,Andrea Echeverri,Wiki,0,2010,717958,2.475288259,
14650116_1985-10-14_2008_Andrea_Fischbacher.jpg,14650116_1985-10-14_2008.jpg,Andrea Fischbacher,Wiki,0,2008,725294,0.934377215,
27188049_1978-07-04_2010_Andrea_Gabriel.jpg,27188049_1978-07-04_2010.jpg,Andrea Gabriel,Wiki,0,2010,722635,3.867315901,
3189812_1970-04-22_2006_Andrea_Giani.jpg,3189812_1970-04-22_2006.jpg,Andrea Giani,Wiki,1,2006,719640,3.349206423,
31581634_1989-06-12_2015_Andrea_Guardini.jpg,31581634_1989-06-12_2015.jpg,Andrea Guardini,Wiki,1,2015,726631,3.903335049,
32711081_1992-10-31_2014_Andrea_Gamiz.jpg,32711081_1992-10-31_2014.jpg,Andrea Gámiz,Wiki,0,2014,727868,#NAME?,
14348408_1986-08-10_2015_Andrea_Hlavackova.jpg,14348408_1986-08-10_2015.jpg,Andrea Hlaváčková,Wiki,0,2015,725594,3.240404921,0.793316947
16711949_1989-08-09_2010_Andrea_Iannone.jpg,16711949_1989-08-09_2010.jpg,Andrea Iannone,Wiki,1,2010,726689,6.045968713,
22026958_1967-01-16_2007_Andrea_James.jpg,22026958_1967-01-16_2007.jpg,Andrea James,Wiki,0,2007,718448,4.016952225,
9529424_1985-12-21_2013_Andrea_Jeremiah.jpg,9529424_1985-12-21_2013.jpg,Andrea Jeremiah,Wiki,0,2013,725362,4.268582828,
2229825_1919-02-01_1946_Andrea_King.jpg,2229825_1919-02-01_1946.jpg,Andrea King,Wiki,0,1946,700932,4.204241274,
7504614_1984-08-03_2007_Andrea_Kreuzer.jpg,7504614_1984-08-03_2007.jpg,Andrea Kreuzer,Wiki,0,2007,724857,#NAME?,
17763238_1969-10-05_2009_Andrea_McLean.jpg,17763238_1969-10-05_2009.jpg,Andrea McLean,Wiki,0,2009,719441,2.866442156,
10777736_1984-08-03_2010_Andrea_Orlandi.jpg,10777736_1984-08-03_2010.jpg,Andrea Orlandi,Wiki,1,2010,724857,2.517177048,
12202622_1989-09-29_2010_Andrea_Poli.jpg,12202622_1989-09-29_2010.jpg,Andrea Poli,Wiki,1,2010,726740,3.880159959,2.130127112
10297431_1984-06-24_2012_Andrea_Raggi.jpg,10297431_1984-06-24_2012.jpg,Andrea Raggi,Wiki,1,2012,724817,3.457145445,
10928751_1981-11-20_2011_Andrea_Riseborough.jpg,10928751_1981-11-20_2011.jpg,Andrea Riseborough,Wiki,0,2011,723870,3.716097859,
1287008_1960-01-06_2013_Andrea_Thompson.jpg,1287008_1960-01-06_2013.jpg,Andrea Thompson,Wiki,0,2013,715881,5.485993271,
38001067_1967-08-06_2013_Andrea_Trinchieri.jpg,38001067_1967-08-06_2013.jpg,Andrea Trinchieri,Wiki,1,2013,718650,2.469726418,
46212083_1987-12-16_2009_Andrea_Wolfer.jpg,46212083_1987-12-16_2009.jpg,Andrea Wolfer,Wiki,0,2009,726087,1.534778134,
45669989_1992-07-11_2015_Andrea_Zordan.jpg,45669989_1992-07-11_2015.jpg,Andrea Zordan,Wiki,1,2015,727756,3.929078205,
22018271_1987-02-26_2009_Andrea_Susnjara.jpg,22018271_1987-02-26_2009.jpg,Andrea Šušnjara,Wiki,0,2009,725794,5.23156475,
4132211_1987-03-13_2006_Andreas_Beck.jpg,4132211_1987-03-13_2006.jpg,Andreas Beck,Wiki,1,2006,725809,0.908340384,
24990320_1959-06-18_2012_Andreas_Bergmann.jpg,24990320_1959-06-18_2012.jpg,Andreas Bergmann,Wiki,1,2012,715679,4.169234201,
42609186_1983-11-02_2014_Andreas_Bourani.jpg,42609186_1983-11-02_2014.jpg,Andreas Bourani,Wiki,1,2014,724582,5.993569144,
41838753_1943-10-06_2009_Andreas_Engel.jpg,41838753_1943-10-06_2009.jpg,Andreas Engel,Wiki,1,2009,709945,2.477961453,
5483620_1981-08-26_2009_Andreas_Glyniadakis.jpg,5483620_1981-08-26_2009.jpg,Andreas Glyniadakis,Wiki,1,2009,723784,3.187157621,
25955451_1989-07-21_2012_Andreas_Govas.jpg,25955451_1989-07-21_2012.jpg,Andreas Govas,Wiki,1,2012,726670,3.586571651,
36662828_1986-04-13_2011_Andreas_Hofmann.jpg,36662828_1986-04-13_2011.jpg,Andreas Hofmann,Wiki,1,2011,725475,1.233149326,
660855_1981-10-03_2014_Andreas_Isaksson.jpg,660855_1981-10-03_2014.jpg,Andreas Isaksson,Wiki,1,2014,723822,1.692222917,
1151537_1983-10-15_2012_Andreas_Ivanschitz.jpg,1151537_1983-10-15_2012.jpg,Andreas Ivanschitz,Wiki,1,2012,724564,4.898438038,
2771162_1970-03-22_2012_Andreas_Johnson.jpg,2771162_1970-03-22_2012.jpg,Andreas Johnson,Wiki,1,2012,719609,3.881020023,
38030354_1994-11-21_2013_Andreas_Johnson.jpg,38030354_1994-11-21_2013.jpg,Andreas Johnson,Wiki,1,2013,728619,3.40700289,
11003628_1965-12-23_2008_Andreas_Kappes.jpg,11003628_1965-12-23_2008.jpg,Andreas Kappes,Wiki,1,2008,718059,0.863156115,
2072065_1968-08-24_2008_Andreas_Kisser.jpg,2072065_1968-08-24_2008.jpg,Andreas Kisser,Wiki,1,2008,719034,#NAME?,
2255217_1962-03-12_2011_Andreas_Kopke.jpg,2255217_1962-03-12_2011.jpg,Andreas Köpke,Wiki,1,2011,716677,4.458685684,
41300426_1995-11-27_2013_Andreas_Makris.jpg,41300426_1995-11-27_2013.jpg,Andreas Makris,Wiki,1,2013,728990,1.618966611,
37409623_1976-03-01_2010_Andreas_Mjs.jpg,37409623_1976-03-01_2010.jpg,Andreas Mjøs,Wiki,1,2010,721780,1.558893014,
36669180_1990-04-12_2014_Andreas_Nilsson.jpg,36669180_1990-04-12_2014.jpg,Andreas Nilsson,Wiki,1,2014,726935,3.519476613,
2159342_1985-03-01_2006_Andreas_Ottl.jpg,2159342_1985-03-01_2006.jpg,Andreas Ottl,Wiki,1,2006,725067,4.106606039,
42636128_1969-03-22_2012_Andreas_Pietschmann.jpg,42636128_1969-03-22_2012.jpg,Andreas Pietschmann,Wiki,1,2012,719244,3.892132422,
44856739_1993-12-13_2012_Andreas_Raudsepp.jpg,44856739_1993-12-13_2012.jpg,Andreas Raudsepp,Wiki,1,2012,728276,3.259526873,1.735023051
5708865_1969-01-10_2014_Andreas_Reinke.jpg,5708865_1969-01-10_2014.jpg,Andreas Reinke,Wiki,1,2014,719173,3.554404177,
2590180_1967-11-10_2013_Andreas_Scholl.jpg,2590180_1967-11-10_2013.jpg,Andreas Scholl,Wiki,1,2013,718746,3.204719134,
3698121_1984-02-21_2013_Andreas_Seppi.jpg,3698121_1984-02-21_2013.jpg,Andreas Seppi,Wiki,1,2013,724693,2.165038801,
31025102_1981-07-21_2014_Andreas_Siljestrom.jpg,31025102_1981-07-21_2014.jpg,Andreas Siljeström,Wiki,1,2014,723748,3.830122035,
11989706_1960-03-03_2008_Andreas_Thiel.jpg,11989706_1960-03-03_2008.jpg,Andreas Thiel,Wiki,1,2008,715938,4.817099738,
36670569_1989-06-09_2012_Andreas_Vojta.jpg,36670569_1989-06-09_2012.jpg,Andreas Vojta,Wiki,1,2012,726628,1.249953855,
27246252_1991-08-05_2013_Andreas_Weimann.jpg,27246252_1991-08-05_2013.jpg,Andreas Weimann,Wiki,1,2013,727415,4.166587858,
4122836_1976-10-14_2006_Andreas_Widholzl.jpg,4122836_1976-10-14_2006.jpg,Andreas Widhölzl,Wiki,1,2006,722007,1.631883462,
29084271_1991-09-22_2014_Andreea_Mitu.jpg,29084271_1991-09-22_2014.jpg,Andreea Mitu,Wiki,0,2014,727463,4.369250248,
18917347_1988-04-17_2010_Andrei_Aramnau.jpg,18917347_1988-04-17_2010.jpg,Andrei Aramnau,Wiki,1,2010,726210,#NAME?,
18985860_1987-10-15_2010_Andrei_Bahdanovich.jpg,18985860_1987-10-15_2010.jpg,Andrei Bahdanovich,Wiki,1,2010,726025,#NAME?,
34938601_1992-12-20_2012_Andrei_Deputat.jpg,34938601_1992-12-20_2012.jpg,Andrei Deputat,Wiki,1,2012,727918,3.28238933,3.035354627
30176249_1978-07-24_2013_Andrei_Gavrilin.jpg,30176249_1978-07-24_2013.jpg,Andrei Gavrilin,Wiki,1,2013,722655,0.828065408,
2421988_1955-09-21_2010_Andrei_Gavrilov.jpg,2421988_1955-09-21_2010.jpg,Andrei Gavrilov,Wiki,1,2010,714313,1.86661401,
22003631_1985-08-24_2009_Andrei_Gorbanets.jpg,22003631_1985-08-24_2009.jpg,Andrei Gorbanets,Wiki,1,2009,725243,1.628100075,
28306245_1984-07-02_2010_Andrei_Kunitski.jpg,28306245_1984-07-02_2010.jpg,Andrei Kunitski,Wiki,1,2010,724825,#NAME?,
8932000_1986-07-24_2007_Andrei_Lutai.jpg,8932000_1986-07-24_2007.jpg,Andrei Lutai,Wiki,1,2007,725577,4.517289619,
2542912_1978-12-20_2015_Andrei_Markov.jpg,2542912_1978-12-20_2015.jpg,Andrei Markov,Wiki,1,2015,722804,#NAME?,
8075539_1984-12-20_2006_Andrei_Maximishin.jpg,8075539_1984-12-20_2006.jpg,Andrei Maximishin,Wiki,1,2006,724996,#NAME?,
13930304_1980-01-01_2009_Andrei_Margaritescu.jpg,13930304_1980-01-01_2009.jpg,Andrei Mărgăritescu,Wiki,1,2009,723181,1.443288116,
2786_1921-05-21_1989_Andrei_Sakharov.jpg,2786_1921-05-21_1989.jpg,Andrei Sakharov,Wiki,1,1989,701772,2.33684079,
23866505_1989-03-24_2014_Andrei_Sergeyevich_Semyonov.jpg,23866505_1989-03-24_2014.jpg,Andrei Sergeyevich Semyonov,Wiki,1,2014,726551,3.482993209,
9413397_1984-02-12_2011_Andrei_Sidorenkov.jpg,9413397_1984-02-12_2011.jpg,Andrei Sidorenkov,Wiki,1,2011,724684,2.285516371,
23804433_1988-06-23_2013_Andrei_Sinitsyn.jpg,23804433_1988-06-23_2013.jpg,Andrei Sinitsyn,Wiki,1,2013,726277,4.736008508,
42089897_1968-09-11_2011_Andrei_Tarasenko.jpg,42089897_1968-09-11_2011.jpg,Andrei Tarasenko,Wiki,1,2011,719052,5.643124844,
2008097_1933-05-12_2008_Andrei_Voznesensky.jpg,2008097_1933-05-12_2008.jpg,Andrei Voznesensky,Wiki,1,2008,706146,1.872538116,
